VENDORID,PASSENGER_COUNT,TRIP_DISTANCE,RATECODEID,STORE_AND_FWD_FLAG,PULOCATIONID,DOLOCATIONID,PAYMENT_TYPE,FARE_AMOUNT,EXTRA,MTA_TAX,TIP_AMOUNT,TOLLS_AMOUNT,IMPROVEMENT_SURCHARGE,TOTAL_AMOUNT,CONGESTION_SURCHARGE,AIRPORT_FEE,TPEP_PICKUP_DATETIME,TPEP_DROPOFF_DATETIME,TRIP_ID
2,1,7.46,1,N,7,61,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76,,,2016-01-01 01:20:13,2016-01-01 01:42:33,26316
2,1,1.43,1,N,61,61,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:43:47,2016-01-01 01:50:12,26317
1,1,1.1,1,N,141,233,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3,,,2016-01-01 01:05:09,2016-01-01 01:11:06,26318
1,3,1.0,1,N,233,137,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 01:12:05,2016-01-01 01:17:34,26319
1,1,5.6,1,N,137,255,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,,,2016-01-01 01:19:10,2016-01-01 01:47:46,26320
1,3,6.5,1,N,264,264,1,23.0,0.5,0.5,4.85,0.0,0.3,29.15,,,2016-01-01 01:01:35,2016-01-01 01:24:06,26321
2,5,1.51,1,N,24,75,1,7.5,0.5,0.5,0.88,0.0,0.3,9.68,,,2016-01-01 01:00:05,2016-01-01 01:06:35,26322
2,5,1.13,1,N,237,236,1,5.0,0.5,0.5,2.0,0.0,0.3,8.3,,,2016-01-01 01:12:19,2016-01-01 01:15:26,26323
2,5,1.63,1,N,237,262,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8,,,2016-01-01 01:31:11,2016-01-01 01:38:01,26324
2,5,2.34,1,N,237,239,1,10.5,0.5,0.5,2.95,0.0,0.3,14.75,,,2016-01-01 01:47:35,2016-01-01 01:59:05,26325
2,1,3.48,1,N,211,163,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,,,2016-01-01 01:04:44,2016-01-01 01:31:30,26326
2,1,1.2,1,N,163,68,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:33:00,2016-01-01 01:40:19,26327
2,1,2.24,1,N,68,79,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,,,2016-01-01 01:41:00,2016-01-01 01:53:38,26328
2,1,1.68,1,N,79,233,1,10.0,0.5,0.5,0.15,0.0,0.3,11.45,,,2016-01-01 01:54:28,2016-01-01 02:06:39,26329
1,1,1.7,1,N,164,107,1,8.5,0.5,0.5,1.2,0.0,0.3,11.0,,,2016-01-01 01:15:52,2016-01-01 01:25:53,26330
1,1,0.7,1,N,107,137,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5,,,2016-01-01 01:26:47,2016-01-01 01:32:20,26331
1,1,1.6,1,N,137,164,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,,,2016-01-01 01:34:08,2016-01-01 01:50:34,26332
1,1,4.3,1,N,164,226,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,,,2016-01-01 01:51:59,2016-01-01 02:14:27,26333
1,1,3.6,1,N,161,211,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,,,2016-01-01 01:01:08,2016-01-01 01:31:06,26334
1,1,1.5,1,N,211,209,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,,,2016-01-01 01:33:08,2016-01-01 01:39:39,26335
1,1,3.5,1,N,209,49,1,14.0,0.5,0.5,4.7,0.0,0.3,20.0,,,2016-01-01 01:41:54,2016-01-01 01:55:23,26336
1,1,6.6,1,N,217,228,1,19.5,0.5,0.5,0.0,0.0,0.3,20.8,,,2016-01-01 01:58:35,2016-01-01 02:10:23,26337
1,2,1.3,1,N,162,170,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,,2016-01-01 01:08:11,2016-01-01 01:16:35,26338
1,2,4.9,1,N,164,151,2,22.5,0.5,0.5,0.0,0.0,0.3,23.8,,,2016-01-01 01:20:08,2016-01-01 01:52:23,26339
1,1,2.0,1,N,151,74,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 01:52:45,2016-01-01 02:04:59,26340
2,1,3.21,1,N,211,162,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,,,2016-01-01 01:00:54,2016-01-01 01:17:12,26341
2,1,0.74,1,N,162,170,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 01:18:19,2016-01-01 01:25:06,26342
2,1,2.52,1,N,170,148,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,,,2016-01-01 01:25:27,2016-01-01 01:42:53,26343
2,1,1.88,1,N,148,231,1,11.0,0.5,0.5,3.08,0.0,0.3,15.38,,,2016-01-01 01:43:40,2016-01-01 01:58:28,26344
2,1,3.94,1,N,89,91,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,,,2016-01-01 01:06:37,2016-01-01 01:20:54,26345
2,1,2.11,1,N,189,40,1,10.0,0.5,0.5,4.0,0.0,0.3,15.3,,,2016-01-01 01:48:48,2016-01-01 02:01:04,26346
1,2,3.0,1,N,233,263,1,10.0,0.5,0.5,0.01,0.0,0.3,11.31,,,2016-01-01 01:15:35,2016-01-01 01:23:30,26347
1,1,0.5,1,N,236,236,1,4.0,0.5,0.5,2.0,0.0,0.3,7.3,,,2016-01-01 01:38:36,2016-01-01 01:41:09,26348
1,1,1.1,1,N,236,239,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 01:42:17,2016-01-01 01:47:30,26349
1,1,0.6,1,N,239,238,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 01:48:42,2016-01-01 01:50:50,26350
1,2,3.4,1,N,238,229,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55,,,2016-01-01 01:52:34,2016-01-01 02:05:52,26351
1,1,6.8,1,N,79,41,1,21.5,0.5,0.5,3.0,0.0,0.3,25.8,,,2016-01-01 01:03:23,2016-01-01 01:26:22,26352
1,2,0.8,1,N,41,43,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 01:27:28,2016-01-01 01:32:30,26353
1,3,0.3,1,N,238,238,1,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,,2016-01-01 01:38:49,2016-01-01 01:41:27,26354
1,2,1.4,1,N,238,41,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 01:44:30,2016-01-01 01:52:22,26355
1,2,2.2,1,N,166,143,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,,2016-01-01 01:05:36,2016-01-01 01:19:58,26356
1,1,1.1,1,N,42,41,1,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:48:26,2016-01-01 01:54:56,26357
1,3,0.7,1,N,179,7,1,4.5,0.5,0.5,0.58,0.0,0.3,6.38,,,2016-01-01 01:22:41,2016-01-01 01:25:27,26358
1,3,2.3,1,N,141,107,1,12.0,0.5,0.5,3.0,0.0,0.3,16.3,,,2016-01-01 01:32:26,2016-01-01 01:48:12,26359
1,1,3.8,1,N,107,142,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95,,,2016-01-01 01:50:58,2016-01-01 02:08:39,26360
1,1,6.9,1,N,148,74,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,,,2016-01-01 01:35:53,2016-01-01 01:54:57,26361
1,1,2.4,1,N,142,166,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,,2016-01-01 01:04:47,2016-01-01 01:15:52,26362
1,2,2.4,1,N,166,143,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,,,2016-01-01 01:17:16,2016-01-01 01:33:07,26363
1,1,2.2,1,N,143,186,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,,2016-01-01 01:36:02,2016-01-01 01:50:22,26364
1,1,3.8,1,N,186,232,1,15.5,0.5,0.5,3.35,0.0,0.3,20.15,,,2016-01-01 01:50:58,2016-01-01 02:07:48,26365
1,1,1.2,1,N,113,90,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,,,2016-01-01 01:09:52,2016-01-01 01:15:27,26366
1,1,1.4,1,N,90,162,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,,,2016-01-01 01:16:04,2016-01-01 01:26:04,26367
1,1,0.2,1,N,162,162,1,3.0,0.5,0.5,1.05,0.0,0.3,5.35,,,2016-01-01 01:26:52,2016-01-01 01:28:01,26368
1,1,1.8,1,N,107,158,1,10.0,0.5,0.5,2.8,0.0,0.3,14.1,,,2016-01-01 01:40:35,2016-01-01 01:53:44,26369
1,1,0.3,1,N,158,249,3,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 01:57:02,2016-01-01 02:00:51,26370
2,1,0.45,1,N,263,263,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,,2016-01-01 01:00:03,2016-01-01 01:01:16,26371
2,1,0.8,1,N,263,262,1,6.0,0.5,0.5,2.19,0.0,0.3,9.49,,,2016-01-01 01:02:20,2016-01-01 01:08:27,26372
2,1,0.82,1,N,263,141,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 01:15:27,2016-01-01 01:20:51,26373
2,1,13.4,1,N,141,133,2,38.0,0.5,0.5,0.0,0.0,0.3,39.3,,,2016-01-01 01:23:24,2016-01-01 01:57:11,26374
1,1,3.4,1,N,237,234,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,,,2016-01-01 01:19:01,2016-01-01 01:37:14,26375
1,1,4.0,1,N,90,236,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,,,2016-01-01 01:40:23,2016-01-01 01:58:36,26376
2,3,6.19,1,N,263,7,1,22.5,0.5,0.5,3.0,0.0,0.3,26.8,,,2016-01-01 01:21:16,2016-01-01 01:48:30,26377
2,4,3.53,1,N,7,145,1,14.0,0.5,0.5,3.82,0.0,0.3,19.12,,,2016-01-01 01:52:23,2016-01-01 02:08:41,26378
1,2,1.7,1,N,264,264,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 01:00:20,2016-01-01 01:10:30,26379
1,2,1.0,1,N,264,264,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,,,2016-01-01 01:12:33,2016-01-01 01:19:38,26380
1,2,0.5,1,N,264,264,1,5.0,0.5,0.5,1.5,0.0,0.3,7.8,,,2016-01-01 01:21:08,2016-01-01 01:25:47,26381
1,1,0.8,1,N,264,264,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 01:28:13,2016-01-01 01:32:45,26382
1,2,1.1,1,N,264,264,1,6.0,0.5,0.5,2.0,0.0,0.3,9.3,,,2016-01-01 01:38:37,2016-01-01 01:43:39,26383
1,2,4.6,1,N,264,264,1,19.0,0.5,0.5,4.05,0.0,0.3,24.35,,,2016-01-01 01:44:52,2016-01-01 02:10:50,26384
1,2,1.7,1,N,87,249,1,8.0,0.5,0.5,1.1,0.0,0.3,10.4,,,2016-01-01 01:10:00,2016-01-01 01:17:38,26385
1,2,2.4,1,N,249,48,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,,2016-01-01 01:19:33,2016-01-01 01:34:36,26386
1,1,4.4,1,N,246,261,1,18.5,0.5,0.5,2.0,0.0,0.3,21.8,,,2016-01-01 01:35:01,2016-01-01 01:58:10,26387
1,1,0.4,1,N,246,68,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,,2016-01-01 01:02:08,2016-01-01 01:04:10,26388
1,2,5.0,1,N,246,145,1,19.5,0.5,0.5,2.0,0.0,0.3,22.8,,,2016-01-01 01:36:30,2016-01-01 02:00:27,26389
2,1,6.23,1,N,50,42,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3,,,2016-01-01 01:13:28,2016-01-01 01:35:20,26390
2,1,1.29,1,N,236,238,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 01:52:41,2016-01-01 01:56:59,26391
2,1,8.34,1,N,239,241,2,28.5,0.5,0.5,0.0,0.0,0.3,29.8,,,2016-01-01 01:58:28,2016-01-01 02:29:01,26392
2,2,4.09,1,N,148,33,1,14.0,0.5,0.5,4.59,0.0,0.3,19.89,,,2016-01-01 01:04:54,2016-01-01 01:15:44,26393
2,2,3.48,1,N,231,137,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,,,2016-01-01 01:22:36,2016-01-01 01:39:34,26394
2,2,0.81,1,N,233,162,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,,,2016-01-01 01:44:11,2016-01-01 01:48:40,26395
2,2,1.12,1,N,170,162,1,6.0,0.5,0.5,2.19,0.0,0.3,9.49,,,2016-01-01 01:57:24,2016-01-01 02:03:11,26396
1,1,2.5,1,N,262,143,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,,2016-01-01 01:07:05,2016-01-01 01:19:21,26397
1,2,1.9,1,N,143,141,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 01:22:44,2016-01-01 01:30:57,26398
1,2,1.3,1,N,141,263,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:32:58,2016-01-01 01:38:47,26399
1,2,2.2,1,N,236,229,1,8.5,0.5,0.5,2.0,0.0,0.3,11.8,,,2016-01-01 01:45:00,2016-01-01 01:52:25,26400
1,2,3.0,1,N,229,68,1,13.5,0.5,0.5,3.0,0.0,0.3,17.8,,,2016-01-01 01:54:26,2016-01-01 02:10:52,26401
1,1,1.6,1,N,163,236,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:16:48,2016-01-01 01:21:54,26402
1,1,0.7,1,N,236,262,1,5.5,0.5,0.5,1.2,0.0,0.3,8.0,,,2016-01-01 01:24:09,2016-01-01 01:30:35,26403
1,1,0.6,1,N,236,263,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 01:37:53,2016-01-01 01:41:24,26404
1,1,2.2,1,N,237,263,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,,,2016-01-01 01:57:51,2016-01-01 02:07:09,26405
1,1,1.4,1,N,234,170,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,,,2016-01-01 01:03:23,2016-01-01 01:10:50,26406
1,1,0.7,1,N,170,233,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,,,2016-01-01 01:12:26,2016-01-01 01:17:04,26407
1,1,1.4,1,N,170,234,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,,,2016-01-01 01:23:57,2016-01-01 01:32:56,26408
1,2,3.5,1,N,234,143,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,,,2016-01-01 01:34:22,2016-01-01 02:05:23,26409
2,1,5.89,1,N,13,161,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,,,2016-01-01 01:23:32,2016-01-01 01:37:58,26410
2,1,3.75,1,N,161,74,1,12.5,0.5,0.5,3.45,0.0,0.3,17.25,,,2016-01-01 01:43:21,2016-01-01 01:54:30,26411
2,1,0.46,1,N,161,170,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,,,2016-01-01 01:01:48,2016-01-01 01:06:52,26412
2,1,16.79,2,N,170,132,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,,2016-01-01 01:09:15,2016-01-01 01:35:17,26413
1,1,2.6,1,N,236,170,1,12.0,0.5,0.5,3.0,0.0,0.3,16.3,,,2016-01-01 01:22:14,2016-01-01 01:36:16,26414
1,1,0.2,1,N,170,170,1,3.5,0.5,0.5,0.95,0.0,0.3,5.75,,,2016-01-01 01:39:32,2016-01-01 01:42:25,26415
1,1,4.4,1,N,170,112,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75,,,2016-01-01 01:46:09,2016-01-01 02:03:48,26416
1,2,1.1,1,N,48,246,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:10:28,2016-01-01 01:16:29,26417
1,1,1.0,1,N,246,90,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,,,2016-01-01 01:17:13,2016-01-01 01:23:06,26418
1,2,1.4,1,N,90,137,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 01:25:52,2016-01-01 01:38:12,26419
1,1,0.8,1,N,170,90,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,,,2016-01-01 01:55:44,2016-01-01 01:59:27,26420
1,1,1.7,1,N,114,107,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,,,2016-01-01 01:13:15,2016-01-01 01:21:17,26421
1,1,2.0,1,N,170,140,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,,,2016-01-01 01:24:37,2016-01-01 01:33:05,26422
1,1,2.6,1,N,141,107,1,10.5,0.5,0.5,1.0,0.0,0.3,12.8,,,2016-01-01 01:34:45,2016-01-01 01:45:45,26423
1,1,0.9,1,N,137,107,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 01:47:50,2016-01-01 01:51:59,26424
1,1,1.2,1,N,107,144,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:52:13,2016-01-01 01:59:49,26425
1,2,3.2,1,N,137,142,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35,,,2016-01-01 01:02:08,2016-01-01 01:19:22,26426
1,1,2.6,1,N,142,100,1,13.5,0.5,0.5,3.7,0.0,0.3,18.5,,,2016-01-01 01:19:48,2016-01-01 01:38:27,26427
1,2,1.3,1,N,186,249,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:39:20,2016-01-01 01:46:32,26428
1,2,2.1,1,N,249,137,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,,,2016-01-01 01:48:17,2016-01-01 02:00:34,26429
1,1,3.1,1,N,163,226,1,11.5,0.5,0.5,3.8,0.0,0.3,16.6,,,2016-01-01 01:13:11,2016-01-01 01:23:17,26430
1,1,2.2,1,N,226,260,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 01:25:12,2016-01-01 01:36:13,26431
1,1,1.6,1,N,229,140,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:49:02,2016-01-01 01:58:45,26432
1,2,1.9,1,Y,239,236,1,9.0,0.5,0.5,1.5,0.0,0.3,11.8,,,2016-01-01 01:12:26,2016-01-01 01:21:26,26433
1,1,7.7,1,N,236,129,1,24.0,0.5,0.5,2.0,5.54,0.3,32.84,,,2016-01-01 01:22:42,2016-01-01 01:41:29,26434
1,2,1.4,1,N,238,236,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:06:11,2016-01-01 01:15:31,26435
1,3,5.5,1,N,236,4,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,,,2016-01-01 01:18:01,2016-01-01 01:36:13,26436
1,1,0.8,1,N,166,238,1,5.5,0.5,0.5,2.0,0.0,0.3,8.8,,,2016-01-01 01:22:04,2016-01-01 01:26:43,26437
1,1,2.1,1,N,238,75,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,,2016-01-01 01:28:26,2016-01-01 01:40:26,26438
1,4,1.6,1,N,263,74,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 01:46:04,2016-01-01 01:53:36,26439
1,2,5.2,1,N,263,114,1,19.0,0.5,0.5,0.0,0.0,0.3,20.3,,,2016-01-01 01:58:37,2016-01-01 02:18:20,26440
2,1,7.91,1,N,88,263,1,23.5,0.5,0.5,4.0,0.0,0.3,28.8,,,2016-01-01 01:07:48,2016-01-01 01:25:29,26441
2,2,2.66,1,N,263,41,1,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 01:31:28,2016-01-01 01:41:00,26442
2,1,1.99,1,N,166,239,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,,2016-01-01 01:47:48,2016-01-01 01:52:43,26443
2,1,0.76,1,N,239,238,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,,,2016-01-01 01:54:56,2016-01-01 01:57:57,26444
2,2,2.17,1,N,238,75,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,,,2016-01-01 01:02:32,2016-01-01 01:09:48,26445
2,3,1.55,1,N,75,74,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 01:12:24,2016-01-01 01:23:58,26446
2,2,1.07,1,N,237,263,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,,,2016-01-01 01:38:59,2016-01-01 01:43:27,26447
2,2,0.91,1,N,162,141,1,5.0,0.5,0.5,1.58,0.0,0.3,7.88,,,2016-01-01 01:56:01,2016-01-01 02:00:22,26448
1,3,3.0,1,N,166,263,1,14.5,0.5,0.5,1.0,0.0,0.3,16.8,,,2016-01-01 01:05:10,2016-01-01 01:23:33,26449
1,1,0.9,1,N,262,263,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 01:28:46,2016-01-01 01:32:25,26450
1,1,5.1,1,N,263,7,1,18.5,0.5,0.5,5.0,5.54,0.3,30.34,,,2016-01-01 01:35:07,2016-01-01 01:51:45,26451
1,1,7.2,1,N,7,256,1,23.5,0.5,0.5,4.95,0.0,0.3,29.75,,,2016-01-01 01:55:12,2016-01-01 02:14:26,26452
2,1,3.04,1,N,170,48,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,,,2016-01-01 01:08:02,2016-01-01 01:26:59,26453
2,1,2.76,1,N,48,238,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3,,,2016-01-01 01:28:05,2016-01-01 01:39:46,26454
2,1,1.26,1,N,151,41,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:40:52,2016-01-01 01:47:42,26455
2,1,1.23,1,N,41,41,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 01:49:14,2016-01-01 01:57:49,26456
2,1,1.6,1,N,41,42,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,,2016-01-01 01:59:18,2016-01-01 02:08:24,26457
2,1,16.98,2,N,132,137,1,52.0,0.0,0.5,0.0,5.54,0.3,58.34,,,2016-01-01 01:20:38,2016-01-01 01:41:09,26458
2,1,1.58,1,N,170,229,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,,2016-01-01 01:47:30,2016-01-01 01:55:52,26459
1,1,6.0,1,N,132,38,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,,,2016-01-01 01:33:40,2016-01-01 01:48:04,26460
1,1,2.3,1,N,231,90,1,10.5,0.5,0.5,2.0,0.0,0.3,13.8,,,2016-01-01 01:05:03,2016-01-01 01:16:23,26461
1,2,2.2,1,N,90,233,1,11.0,0.5,0.5,3.05,0.0,0.3,15.35,,,2016-01-01 01:22:26,2016-01-01 01:35:54,26462
1,3,4.6,1,N,233,148,1,20.0,0.5,0.5,5.3,0.0,0.3,26.6,,,2016-01-01 01:37:23,2016-01-01 02:01:45,26463
1,1,1.4,1,N,75,74,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 01:48:56,2016-01-01 01:57:46,26464
2,1,2.53,1,N,74,262,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 01:33:32,2016-01-01 01:41:09,26465
2,1,5.98,1,N,236,7,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56,,,2016-01-01 01:51:36,2016-01-01 02:18:58,26466
2,3,4.8,1,N,87,158,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,,,2016-01-01 01:16:07,2016-01-01 01:33:26,26467
2,4,2.73,1,N,158,170,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,,,2016-01-01 01:35:03,2016-01-01 01:48:38,26468
2,2,2.0,1,N,170,141,1,9.0,0.5,0.5,1.1,0.0,0.3,11.4,,,2016-01-01 01:50:28,2016-01-01 02:00:34,26469
1,1,4.8,1,N,249,238,1,20.5,0.5,0.5,1.0,0.0,0.3,22.8,,,2016-01-01 01:05:40,2016-01-01 01:29:13,26470
2,1,3.3,1,N,89,39,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,,,2016-01-01 01:11:14,2016-01-01 01:25:55,26471
2,1,3.19,1,N,39,76,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,,2016-01-01 01:29:06,2016-01-01 01:40:41,26472
2,1,1.79,1,N,76,76,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 01:47:56,2016-01-01 01:55:50,26473
2,1,6.57,1,N,76,132,1,19.0,0.5,0.5,0.0,0.0,0.3,20.3,,,2016-01-01 01:58:57,2016-01-01 02:08:13,26474
2,1,1.86,1,N,233,141,1,8.0,0.5,0.5,2.79,0.0,0.3,12.09,,,2016-01-01 01:07:46,2016-01-01 01:14:59,26475
2,1,1.66,1,N,237,170,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 01:20:45,2016-01-01 01:29:39,26476
2,1,1.09,1,N,170,234,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,,,2016-01-01 01:30:33,2016-01-01 01:35:45,26477
2,1,5.65,1,N,234,37,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16,,,2016-01-01 01:39:13,2016-01-01 02:09:27,26478
1,1,1.9,1,N,232,87,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,,,2016-01-01 01:03:13,2016-01-01 01:15:29,26479
1,1,8.1,1,N,87,43,1,35.0,0.5,0.5,7.25,0.0,0.3,43.55,,,2016-01-01 01:16:39,2016-01-01 02:02:48,26480
1,2,0.9,1,N,237,263,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,,,2016-01-01 01:10:58,2016-01-01 01:15:47,26481
1,2,2.3,1,N,263,143,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,,,2016-01-01 01:17:37,2016-01-01 01:29:38,26482
1,1,0.5,1,N,50,142,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,,2016-01-01 01:33:32,2016-01-01 01:35:19,26483
1,3,1.3,1,N,142,50,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 01:37:03,2016-01-01 01:47:21,26484
1,3,1.2,1,N,50,48,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 01:48:35,2016-01-01 01:57:34,26485
1,1,5.4,1,N,48,74,1,19.0,0.5,0.5,4.05,0.0,0.3,24.35,,,2016-01-01 01:58:28,2016-01-01 02:19:09,26486
1,1,6.2,1,N,140,7,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,,,2016-01-01 01:01:59,2016-01-01 01:32:39,26487
1,1,13.5,1,N,7,7,2,41.0,0.5,0.5,0.0,11.08,0.3,53.38,,,2016-01-01 01:43:12,2016-01-01 02:20:48,26488
2,1,12.2,1,N,141,200,2,35.0,0.5,0.5,0.0,2.54,0.3,38.84,,,2016-01-01 01:22:34,2016-01-01 01:52:27,26489
1,4,0.6,1,N,107,79,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 01:11:55,2016-01-01 01:16:26,26490
1,2,0.3,1,N,79,79,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8,,,2016-01-01 01:18:00,2016-01-01 01:21:45,26491
1,1,1.5,1,N,79,170,1,8.0,0.5,0.5,4.0,0.0,0.3,13.3,,,2016-01-01 01:23:19,2016-01-01 01:30:41,26492
1,2,4.0,1,N,162,148,1,18.0,0.5,0.5,3.85,0.0,0.3,23.15,,,2016-01-01 01:35:03,2016-01-01 01:57:29,26493
