FUND,DATE,COMPANY_NAME,TOTAL_SHARES,CHANGES_IN_SHARE,MARKET_CAP,PRICE,PRICE_50D_MOVING_AVERAGE,PRICE_200D_MOVING_AVERAGE
Target Maturity 2029 Bond Fund,2019-01-12,Microsoft Corp.,134013,6001,420206200.29,881.56,161.98,628.64
Subordinated Financials Fund,2017-12-11,"Goldman Sachs Group, Inc.",316242,7435,55380689.98,88.09,945.64,201.63
Subordinated Financials Fund,2018-02-02,Morgan Stanley,652475,3421,397448010.07,119.39,714.03,529.91
Sustainable Retail Fund,2018-10-15,"Beyond Meat, Inc.",649327,8018,202411683.06,11.71,458.41,400.03
Global Short Term Credit Fund,2020-07-18,JPMorgan Chase & Co.,104474,7384,142061931.01,710.64,563.64,137.67
Community Savings Bond Fund,2017-02-10,Procter & Gamble Co.,920498,2051,356152203.17,631.37,792.29,729.02
Fixed Maturity 2025 Bond Fund,2021-08-11,Exxon Mobil Corp.,187233,5701,124922933.33,521.92,453.91,963.83
Global Cross Asset Fund,2018-06-14,Alibaba Group Holding Ltd.,677599,5754,41874699.52,709.48,403.94,952.15
Target Maturity 2029 Bond Fund,2019-01-31,"Amazon.com, Inc.",435366,4709,79273386.87,670.23,980.29,29.57
Equity Diversified Selection Fund,2017-02-27,"Facebook, Inc.",542065,-4208,404012846.41,567.63,415.69,98.86
Fixed Maturity 2027 Bond Fund,2020-07-17,Volkswagen AG,13883,8668,1166362.4,820.97,604.23,852.09
Fixed Maturity 2025 Bond Fund,2022-06-02,Chevron Corp.,693617,-7415,185376166.79,13.74,810.2,618.42
Target Maturity 2029 Bond Fund,2022-03-24,"Amazon.com, Inc.",322654,7604,77814088.49,498.37,506.56,657.09
Subordinated Financials Fund,2021-10-02,Citigroup Inc.,883195,5231,334185927.64,628.89,672.04,245.87
Global Short Term Credit Fund,2022-09-15,JPMorgan Chase & Co.,27446,-1412,303082985.42,309.75,464.07,235.68
Global Short Term Credit Fund,2020-07-02,HSBC Holdings Plc,793974,-5366,216180912.84,884.91,874.53,898.82
Sustainable Retail Fund,2020-01-09,"The Hain Celestial Group, Inc.",206336,-9035,246257482.11,586.03,868.03,87.43
International Fixed Duration Fund,2018-07-06,Allianz SE,187076,-4649,375758903.61,116.61,800.32,256.26
Fixed Maturity 2025 Bond Fund,2018-03-05,Exxon Mobil Corp.,339511,9351,27079999.22,647.88,875.56,281.92
Equity Diversified Selection Fund,2022-07-05,Google LLC,435142,-1286,25552449.26,971.64,324.73,915.44
International Fixed Duration Fund,2019-09-16,AXA SA,136786,4676,428959609.58,348.1,441.96,740.99
Fixed Maturity 2025 Bond Fund,2021-07-01,Chevron Corp.,701050,9432,39815598.04,21.82,443.79,785.29
Fixed Maturity 2027 Bond Fund,2017-12-13,Toyota Motor Corp.,112622,-3827,270849303.02,820.89,636.9,877.97
International Fixed Duration Fund,2020-11-16,AXA SA,205738,1243,349281439.24,40.78,25.14,869.69
Sustainable Retail Fund,2020-09-01,"Beyond Meat, Inc.",950858,-6104,376140316.85,829.5,492.06,986.73
Fixed Maturity 2025 Bond Fund,2019-10-19,BP Plc,862314,320,193405642.84,588.4,117.86,795.24
Subordinated Financials Fund,2022-09-07,Morgan Stanley,60744,-1778,360133010.89,687.8,271.09,150.55
Fixed Maturity 2027 Bond Fund,2017-08-29,Toyota Motor Corp.,971833,3089,297125563.39,563.37,40.94,830.75
Fixed Maturity 2025 Bond Fund,2018-09-23,BP Plc,857738,-9893,412680110.05,587.82,611.24,733.71
Sustainable Retail Fund,2021-11-23,"The Hain Celestial Group, Inc.",806347,3033,24971529.32,530.52,568.78,693.58
Equity Diversified Selection Fund,2022-08-29,Google LLC,335438,-2616,80001773.9,34.01,795.36,404.75
Equity Diversified Selection Fund,2017-07-10,"Facebook, Inc.",296023,7048,126362888.9,359.87,918.15,87.77
Fixed Maturity 2027 Bond Fund,2022-06-10,Ford Motor Co.,696045,-2776,421560340.37,572.46,927.94,493.31
Global Cross Asset Fund,2021-08-25,Johnson & Johnson,189779,5062,241267098.18,746.74,137.94,24.77
International Fixed Duration Fund,2021-01-21,Ping An Insurance (Group) Co. of China Ltd.,246553,-7043,25376686.52,276.13,275.4,530.91
Impact Credit Strategies Fund,2018-05-15,"First Solar, Inc.",483775,7484,83552373.04,192.54,740.92,183.7
Subordinated Financials Fund,2021-03-04,Citigroup Inc.,164285,-4734,21551239.91,965.14,690.06,598.72
Impact Credit Strategies Fund,2017-01-21,Vestas Wind Systems A/S,685352,1380,446719023.72,178.71,212.29,858.25
Impact Credit Strategies Fund,2021-05-11,Vestas Wind Systems A/S,768541,-7072,10284701.51,505.06,620.84,562.52
Global Short Term Credit Fund,2020-06-20,HSBC Holdings Plc,737931,8394,258342113.12,768.68,357.91,562.87
Sustainable Retail Fund,2019-04-06,"The Hain Celestial Group, Inc.",76527,8151,336446528.47,776.87,814.33,515.83
Fixed Maturity 2025 Bond Fund,2019-08-05,BP Plc,422784,3242,14444754.88,101.08,908.89,704.56
Global Cross Asset Fund,2020-10-02,"Berkshire Hathaway, Inc.",903479,-6340,258110069.09,465.14,633.96,605.57
Sustainable Retail Fund,2020-05-08,"Tesla, Inc.",612376,6697,108685918.46,258.18,214.16,915.08
Global Cross Asset Fund,2021-07-24,Johnson & Johnson,238643,-5726,133164397.91,673.82,999.06,385.24
Fixed Maturity 2025 Bond Fund,2022-01-18,Exxon Mobil Corp.,163721,-537,396294966.73,972.09,722.34,589.23
Fixed Maturity 2025 Bond Fund,2019-03-11,Exxon Mobil Corp.,707375,-105,234502630.49,540.43,699.72,618.24
Global Cross Asset Fund,2022-01-21,Alibaba Group Holding Ltd.,956604,6138,379422400.5,201.35,852.47,842.85
Community Savings Bond Fund,2019-05-29,Procter & Gamble Co.,549378,4641,81015452.39,795.93,862.8,647.3
Target Maturity 2029 Bond Fund,2021-07-15,Microsoft Corp.,19964,2805,41047513.97,410.27,622.77,483.12
Sustainable Retail Fund,2017-07-26,"The Hain Celestial Group, Inc.",184046,6283,490122032.32,336.16,97.05,910.87
International Fixed Duration Fund,2019-03-04,Ping An Insurance (Group) Co. of China Ltd.,406433,-5437,234118846.19,297.1,596.91,624.7
Fixed Maturity 2025 Bond Fund,2022-10-10,Chevron Corp.,204801,-7221,174314645.3,395.36,510.11,605.26
Fixed Maturity 2027 Bond Fund,2022-07-11,Volkswagen AG,803023,-5741,77178513.44,725.43,132.32,455.14
Fixed Maturity 2025 Bond Fund,2017-04-29,BP Plc,779941,-886,82239538.56,95.51,54.64,883.47
Fixed Maturity 2025 Bond Fund,2018-04-20,Chevron Corp.,493092,-3268,44250252.65,906.43,651.76,783.2
Target Maturity 2029 Bond Fund,2017-06-26,"Apple, Inc.",522138,-1970,64498786.86,851.85,197.26,524.28
Subordinated Financials Fund,2022-03-28,"Goldman Sachs Group, Inc.",279048,-9968,438601316.38,246.22,913.42,424.38
Impact Credit Strategies Fund,2018-07-11,Vestas Wind Systems A/S,303903,4654,24284410.92,350.85,17.92,670.75
Fixed Maturity 2027 Bond Fund,2022-07-08,Ford Motor Co.,892788,-3808,248630404.79,870.61,641.05,866.63
Fixed Maturity 2027 Bond Fund,2022-03-15,Ford Motor Co.,15645,1183,378836918.72,501.53,37.14,969.7
Equity Diversified Selection Fund,2021-11-07,Google LLC,927268,5286,6111620.94,38.66,336.58,552.49
Community Savings Bond Fund,2020-09-11,Procter & Gamble Co.,206240,9245,385466828.69,19.43,544.91,312.61
Fixed Maturity 2027 Bond Fund,2021-01-26,Toyota Motor Corp.,673261,-269,209175359.06,360.58,881.64,256.04
Equity Diversified Selection Fund,2020-10-24,"Netflix, Inc.",409501,2794,351493474.37,730.14,602.45,424.75
International Fixed Duration Fund,2019-04-24,AXA SA,778911,6047,376213160.64,503.74,946.12,664.46
Global Cross Asset Fund,2022-05-13,Alibaba Group Holding Ltd.,440732,8788,289780490.91,538.52,825.67,923.25
Subordinated Financials Fund,2021-09-26,"Goldman Sachs Group, Inc.",241935,6900,176207389.61,172.36,443.52,400.13
Equity Diversified Selection Fund,2022-11-09,Google LLC,692950,-3960,400489172.49,112.04,532.8,452.72
Global Short Term Credit Fund,2019-04-11,JPMorgan Chase & Co.,921168,-9737,21121454.5,163.31,216.89,217.73
Global Cross Asset Fund,2022-06-16,"Berkshire Hathaway, Inc.",349415,7383,92054887.4,887.82,230.4,535.56
Impact Credit Strategies Fund,2019-05-29,Vestas Wind Systems A/S,724504,9487,79397614.19,774.07,456.25,300.26
International Fixed Duration Fund,2018-11-05,AXA SA,324607,1662,287028305.87,21.46,315.4,664.95
Target Maturity 2029 Bond Fund,2017-04-24,"Apple, Inc.",278451,4164,34515373.79,581.12,924.47,326.64
Community Savings Bond Fund,2019-08-11,"Walmart, Inc.",169882,-2689,405980414.91,536.65,197.76,91.44
Sustainable Retail Fund,2017-10-13,"Tesla, Inc.",618557,7803,103165524.19,247.48,103.79,265.46
Global Short Term Credit Fund,2018-05-14,JPMorgan Chase & Co.,580073,-5147,307375870.18,460.24,420.77,837.52
International Fixed Duration Fund,2022-01-13,AXA SA,42199,-4440,47152966.98,559.82,201.02,724.34
Equity Diversified Selection Fund,2018-05-29,Google LLC,139183,4624,407454966.18,866.29,270.79,494.76
Fixed Maturity 2027 Bond Fund,2019-08-22,Volkswagen AG,277817,-8202,124800326.6,643.57,417.39,499.76
Fixed Maturity 2025 Bond Fund,2020-11-07,BP Plc,21123,1200,56609973.6,117.87,877.67,69.73
Community Savings Bond Fund,2020-03-04,Procter & Gamble Co.,460916,-332,421188556.21,780.81,758.37,42.93
Target Maturity 2029 Bond Fund,2020-10-27,Microsoft Corp.,209650,-2296,418132300.5,756.81,106.74,860.49
Community Savings Bond Fund,2019-04-19,"Walmart, Inc.",873966,-7368,67088120.12,373.85,27.36,841.61
Fixed Maturity 2025 Bond Fund,2017-07-24,Exxon Mobil Corp.,706979,2618,376764538.14,240.39,720.33,651.36
Target Maturity 2029 Bond Fund,2020-10-24,Microsoft Corp.,934181,3270,199872513.21,939.9,112.9,473.0
International Fixed Duration Fund,2021-04-20,Ping An Insurance (Group) Co. of China Ltd.,270543,-4320,92061658.7,553.98,364.84,801.92
Global Cross Asset Fund,2017-08-18,Johnson & Johnson,762150,3658,330506150.45,259.06,418.86,101.1
Fixed Maturity 2025 Bond Fund,2020-01-19,BP Plc,351177,-9113,241802791.4,909.87,301.88,96.72
Community Savings Bond Fund,2022-03-14,"Walmart, Inc.",804484,-9298,251899817.16,383.35,639.32,881.18
Community Savings Bond Fund,2017-09-02,Nestlé SA,396642,729,78666266.22,593.62,212.59,70.81
Equity Diversified Selection Fund,2019-11-03,Google LLC,552623,8098,71033270.57,261.65,834.85,983.05
Impact Credit Strategies Fund,2017-04-10,Vestas Wind Systems A/S,807763,-616,150018919.0,81.05,269.06,490.93
Sustainable Retail Fund,2021-08-20,"Beyond Meat, Inc.",691062,3442,188527815.39,728.76,674.18,608.17
Community Savings Bond Fund,2017-02-16,Procter & Gamble Co.,565477,4084,408171827.59,987.19,176.64,532.78
Impact Credit Strategies Fund,2018-05-18,"First Solar, Inc.",370288,-8578,39803072.96,887.77,361.65,974.77
Fixed Maturity 2025 Bond Fund,2019-09-14,Chevron Corp.,368894,-8432,200052105.16,610.68,146.23,276.01
Equity Diversified Selection Fund,2019-08-27,"Netflix, Inc.",795565,1259,244365085.99,577.99,430.7,985.61
Impact Credit Strategies Fund,2022-08-30,"First Solar, Inc.",66107,9059,462425005.16,722.38,830.28,714.12
Fixed Maturity 2027 Bond Fund,2017-10-01,Volkswagen AG,210396,4039,394723181.12,575.36,485.26,514.52
Target Maturity 2029 Bond Fund,2018-03-06,Microsoft Corp.,623851,3199,159893772.13,683.86,708.7,335.08
Global Cross Asset Fund,2018-05-10,"Berkshire Hathaway, Inc.",382090,2924,252363870.4,921.45,499.47,693.84
Equity Diversified Selection Fund,2017-06-17,"Facebook, Inc.",943249,-7245,112509717.95,963.48,271.64,205.37
Equity Diversified Selection Fund,2021-12-11,Google LLC,94185,-7184,418392661.64,42.07,373.43,619.1
Global Short Term Credit Fund,2017-10-09,JPMorgan Chase & Co.,909487,-944,206535641.15,22.25,215.75,876.59
Subordinated Financials Fund,2018-01-17,"Goldman Sachs Group, Inc.",845103,-9013,324843805.29,395.54,49.49,980.91
Impact Credit Strategies Fund,2019-02-13,"SolarEdge Technologies, Inc.",15651,4581,174898642.04,673.76,598.98,244.64
Sustainable Retail Fund,2018-04-26,"Tesla, Inc.",336895,5438,77289831.79,965.73,636.54,404.37
Sustainable Retail Fund,2017-03-02,"Tesla, Inc.",713462,4051,420817460.78,784.25,59.51,956.04
Community Savings Bond Fund,2022-02-25,Nestlé SA,1995,-2436,99308556.15,603.75,629.48,279.04
Fixed Maturity 2027 Bond Fund,2022-07-09,Volkswagen AG,434694,-3449,471110343.3,34.47,357.54,811.04
Fixed Maturity 2027 Bond Fund,2017-12-11,Ford Motor Co.,911588,-6010,252422808.82,166.26,670.93,14.41
Fixed Maturity 2025 Bond Fund,2018-07-16,Chevron Corp.,667250,8683,181901542.68,638.95,800.08,446.17
Global Cross Asset Fund,2017-02-09,Alibaba Group Holding Ltd.,83365,-5799,342363410.5,739.7,751.83,823.24
Global Short Term Credit Fund,2021-09-10,Bank of America Corp.,437169,2593,157274468.12,703.51,54.38,834.72
Sustainable Retail Fund,2021-06-09,"The Hain Celestial Group, Inc.",640783,2133,306166073.11,233.41,718.29,160.68
International Fixed Duration Fund,2022-06-27,Ping An Insurance (Group) Co. of China Ltd.,835971,9815,342515659.28,527.24,887.89,330.64
Sustainable Retail Fund,2018-08-01,"The Hain Celestial Group, Inc.",924159,2921,7482567.13,962.98,290.25,776.01
Equity Diversified Selection Fund,2022-12-11,"Netflix, Inc.",200475,-2576,458569819.36,674.5,262.71,678.68
Global Cross Asset Fund,2022-03-07,Johnson & Johnson,685719,6858,148375076.47,269.03,239.35,79.35
Global Cross Asset Fund,2020-12-27,Alibaba Group Holding Ltd.,965376,8756,468831074.55,920.57,569.68,257.6
Equity Diversified Selection Fund,2017-05-21,Google LLC,856334,6233,461769387.87,49.49,750.98,172.21
Global Short Term Credit Fund,2017-04-16,JPMorgan Chase & Co.,432236,7753,396938420.5,55.63,821.27,148.56
Fixed Maturity 2025 Bond Fund,2018-03-04,BP Plc,707220,1072,234819521.67,349.0,56.52,866.57
Fixed Maturity 2025 Bond Fund,2019-05-16,Chevron Corp.,797129,8439,346189430.76,426.74,318.74,118.3
Global Cross Asset Fund,2018-06-15,"Berkshire Hathaway, Inc.",624518,5591,326071583.54,370.66,725.1,481.12
Global Cross Asset Fund,2020-04-17,Alibaba Group Holding Ltd.,633591,-1819,286629724.57,910.82,199.84,641.93
Sustainable Retail Fund,2020-12-24,"Tesla, Inc.",789246,-7206,309242825.85,439.94,757.19,795.26
Global Cross Asset Fund,2022-07-10,"Berkshire Hathaway, Inc.",665667,2877,435835026.52,762.16,666.65,619.8
Global Short Term Credit Fund,2019-04-11,HSBC Holdings Plc,466319,-3281,472797108.58,179.09,990.9,558.86
International Fixed Duration Fund,2017-09-09,Allianz SE,539964,5615,292671415.27,981.06,717.51,453.69
Equity Diversified Selection Fund,2019-01-20,"Netflix, Inc.",925395,741,234103816.84,27.52,630.07,958.45
Fixed Maturity 2027 Bond Fund,2020-10-04,Toyota Motor Corp.,724802,4382,1811986.08,517.25,719.97,16.22
International Fixed Duration Fund,2017-09-08,Ping An Insurance (Group) Co. of China Ltd.,897560,2333,384750694.0,61.13,991.77,134.81
Target Maturity 2029 Bond Fund,2017-06-19,"Amazon.com, Inc.",426350,-9052,478849578.96,144.84,200.74,249.89
International Fixed Duration Fund,2017-12-04,Allianz SE,729779,-8633,354368754.03,160.62,78.7,702.16
International Fixed Duration Fund,2022-10-25,Ping An Insurance (Group) Co. of China Ltd.,845105,9488,370997930.0,814.98,601.11,257.02
Sustainable Retail Fund,2022-05-15,"Tesla, Inc.",321871,-5956,489913130.56,131.37,309.23,948.18
Fixed Maturity 2025 Bond Fund,2018-02-21,Chevron Corp.,426139,3718,158975582.15,800.31,871.53,154.48
Fixed Maturity 2027 Bond Fund,2022-04-18,Toyota Motor Corp.,692572,-9590,152659010.03,155.08,487.4,35.2
International Fixed Duration Fund,2019-04-20,AXA SA,581927,-3818,24284697.01,347.86,390.39,647.6
Equity Diversified Selection Fund,2022-01-25,Google LLC,190477,1835,262639382.44,607.46,379.72,724.46
Fixed Maturity 2027 Bond Fund,2022-12-26,Volkswagen AG,753544,-2226,120467896.78,471.69,146.27,694.91
Global Short Term Credit Fund,2017-06-17,Bank of America Corp.,745962,5641,369199588.95,643.12,151.45,785.18
International Fixed Duration Fund,2022-10-05,Allianz SE,372448,2430,104483553.0,600.53,196.26,427.31
Impact Credit Strategies Fund,2020-09-23,"First Solar, Inc.",35590,-6506,48243508.7,720.43,992.13,830.6
Sustainable Retail Fund,2022-11-28,"Beyond Meat, Inc.",834816,-1833,245288769.95,280.55,225.11,739.36
Global Short Term Credit Fund,2020-03-22,HSBC Holdings Plc,225040,-6079,367524500.56,843.19,526.92,214.51
Subordinated Financials Fund,2019-05-08,Morgan Stanley,549467,-1127,438523486.3,243.04,634.08,192.82
Target Maturity 2029 Bond Fund,2017-04-22,Microsoft Corp.,208512,-7227,355285030.22,591.68,971.78,395.23
Sustainable Retail Fund,2020-05-09,"Beyond Meat, Inc.",516201,2719,175910722.12,373.48,857.64,585.63
Global Short Term Credit Fund,2017-11-15,Bank of America Corp.,228124,-2518,403887661.02,160.57,734.14,546.22
Global Short Term Credit Fund,2021-02-17,Bank of America Corp.,964562,638,393536175.88,162.74,478.4,659.08
Fixed Maturity 2025 Bond Fund,2021-05-07,Chevron Corp.,255537,-8779,52725791.76,424.4,487.62,71.92
Fixed Maturity 2025 Bond Fund,2018-06-28,Exxon Mobil Corp.,401465,-783,49970360.26,440.4,614.6,92.78
Community Savings Bond Fund,2020-12-25,"Walmart, Inc.",224798,1552,115350151.83,413.18,650.37,635.45
Global Short Term Credit Fund,2019-11-30,Bank of America Corp.,695965,1936,438996726.7,617.04,700.63,343.97
Equity Diversified Selection Fund,2019-12-15,"Facebook, Inc.",784864,-9515,146594759.74,260.19,259.6,847.21
Impact Credit Strategies Fund,2019-04-24,"SolarEdge Technologies, Inc.",993252,-9075,249718518.46,481.84,97.77,545.71
Impact Credit Strategies Fund,2018-03-01,"SolarEdge Technologies, Inc.",630164,-6916,98276369.98,795.18,764.76,866.37
Global Short Term Credit Fund,2017-04-01,Bank of America Corp.,545065,-2107,130183771.39,434.0,812.19,533.37
Community Savings Bond Fund,2021-03-19,Nestlé SA,88403,-9707,379493688.41,711.92,295.72,862.47
Target Maturity 2029 Bond Fund,2019-05-26,"Amazon.com, Inc.",352243,8625,301874986.46,415.44,486.9,187.68
Fixed Maturity 2027 Bond Fund,2018-09-29,Toyota Motor Corp.,338039,3834,197963564.55,146.38,585.11,619.21
Impact Credit Strategies Fund,2021-12-03,Vestas Wind Systems A/S,640961,-9107,464996932.69,439.58,271.45,207.67
Global Short Term Credit Fund,2019-03-24,Bank of America Corp.,720755,-2538,240324223.9,18.53,956.45,757.66
Target Maturity 2029 Bond Fund,2020-01-03,"Apple, Inc.",475932,-4343,433993589.66,991.23,569.42,738.09
Subordinated Financials Fund,2021-12-13,Citigroup Inc.,600877,66,358901587.25,551.69,790.0,521.51
Equity Diversified Selection Fund,2021-03-14,"Netflix, Inc.",776551,9544,327869975.82,10.41,487.89,927.55
Global Cross Asset Fund,2021-12-01,"Berkshire Hathaway, Inc.",81839,4782,474201932.64,822.43,756.24,864.96
Global Cross Asset Fund,2021-06-15,Alibaba Group Holding Ltd.,244232,1723,488577792.12,808.55,492.25,129.62
Fixed Maturity 2025 Bond Fund,2021-05-18,BP Plc,666800,-261,94525631.83,896.62,82.55,858.67
Sustainable Retail Fund,2018-11-29,"Beyond Meat, Inc.",20287,-455,231609984.39,506.05,825.6,40.87
Impact Credit Strategies Fund,2021-06-02,Vestas Wind Systems A/S,374606,-3758,162549787.43,580.78,848.74,754.45
Equity Diversified Selection Fund,2019-10-27,"Facebook, Inc.",223854,3756,21853047.36,197.05,744.12,249.42
Sustainable Retail Fund,2019-05-29,"Tesla, Inc.",596028,3195,271606289.85,832.58,938.44,288.6
Fixed Maturity 2025 Bond Fund,2021-07-30,Exxon Mobil Corp.,957337,-6706,10735405.19,814.88,439.76,252.35
Community Savings Bond Fund,2021-03-02,"Walmart, Inc.",900424,6035,351348623.02,727.58,973.51,191.26
Global Short Term Credit Fund,2022-09-28,HSBC Holdings Plc,951138,-2735,446529956.92,356.3,562.33,505.89
Community Savings Bond Fund,2018-11-20,Nestlé SA,569400,-1800,160068973.77,462.85,555.26,78.73
Equity Diversified Selection Fund,2020-07-24,Google LLC,538748,-5342,432750788.1,248.08,420.88,171.16
Equity Diversified Selection Fund,2018-06-17,Google LLC,103816,844,374942176.68,745.66,561.43,602.25
Sustainable Retail Fund,2017-02-21,"Beyond Meat, Inc.",849002,6832,341619685.98,890.42,573.71,933.44
Fixed Maturity 2027 Bond Fund,2021-01-13,Ford Motor Co.,609734,8649,93301296.98,152.88,600.45,886.18
Sustainable Retail Fund,2017-05-14,"Tesla, Inc.",760357,4736,404017097.26,900.25,91.36,542.08
International Fixed Duration Fund,2018-01-16,Allianz SE,380730,-8701,308906954.4,852.43,362.14,404.31
Impact Credit Strategies Fund,2018-11-15,"SolarEdge Technologies, Inc.",613264,-8708,162566939.91,164.83,282.48,312.58
International Fixed Duration Fund,2022-05-02,Ping An Insurance (Group) Co. of China Ltd.,379789,324,395722822.77,168.79,248.87,509.87
