FUND,DATE,COMPANY_NAME,TOTAL_SHARES,CHANGES_IN_SHARE,MARKET_CAP,PRICE,PRICE_50D_MOVING_AVERAGE,PRICE_200D_MOVING_AVERAGE
Sustainable Retail Fund,2017-01-13,"Tesla, Inc.",882319,-6390,140575145.58,167.55,901.94,110.03
Sustainable Retail Fund,2020-11-05,"Beyond Meat, Inc.",98341,5159,15348004.81,186.75,294.82,498.7
Fixed Maturity 2027 Bond Fund,2022-04-05,Ford Motor Co.,445286,4227,177109146.65,543.99,417.79,892.59
Community Savings Bond Fund,2022-05-16,Procter & Gamble Co.,185070,-6238,8837438.31,232.8,136.79,471.2
Global Short Term Credit Fund,2020-08-27,HSBC Holdings Plc,198101,8175,47504568.95,402.6,704.8,904.45
Sustainable Retail Fund,2022-11-23,"Beyond Meat, Inc.",548377,1125,29195045.28,29.67,121.53,129.07
Global Short Term Credit Fund,2020-06-05,HSBC Holdings Plc,81618,-5607,214770585.89,659.21,871.97,807.14
Subordinated Financials Fund,2018-11-01,"Goldman Sachs Group, Inc.",911822,7711,231570185.14,367.15,428.46,390.78
Impact Credit Strategies Fund,2019-03-20,Vestas Wind Systems A/S,631687,-4318,354763460.92,864.23,937.86,866.0
Fixed Maturity 2027 Bond Fund,2017-03-01,Ford Motor Co.,711704,-3899,35941915.04,863.27,994.15,529.13
Target Maturity 2029 Bond Fund,2020-02-16,"Apple, Inc.",71587,-8709,452370128.16,252.32,130.79,553.56
Community Savings Bond Fund,2017-09-27,Procter & Gamble Co.,223692,5498,75211957.55,498.37,876.26,240.43
Fixed Maturity 2025 Bond Fund,2022-05-06,BP Plc,787921,-4455,208205607.54,167.51,600.5,443.31
Target Maturity 2029 Bond Fund,2017-11-24,Microsoft Corp.,317036,-179,214860605.74,730.31,143.46,466.19
International Fixed Duration Fund,2022-10-15,Ping An Insurance (Group) Co. of China Ltd.,662081,4640,267203758.71,199.32,915.09,98.72
Target Maturity 2029 Bond Fund,2022-09-15,Microsoft Corp.,597457,-4399,249151038.24,722.67,51.12,889.65
Community Savings Bond Fund,2018-10-29,Procter & Gamble Co.,625176,-2462,311172841.01,478.74,749.31,976.78
Subordinated Financials Fund,2021-11-22,Morgan Stanley,710705,-9569,104756993.22,895.6,339.0,540.1
Target Maturity 2029 Bond Fund,2022-04-23,"Apple, Inc.",206348,-4845,71729309.27,568.94,955.44,881.81
Fixed Maturity 2027 Bond Fund,2020-05-24,Toyota Motor Corp.,405135,-9179,360072462.83,99.58,61.08,492.71
Fixed Maturity 2025 Bond Fund,2020-03-16,Exxon Mobil Corp.,553031,8446,8077643.22,956.63,43.67,643.71
Global Cross Asset Fund,2019-07-21,Johnson & Johnson,701527,-7168,495536204.24,516.24,758.68,809.73
Target Maturity 2029 Bond Fund,2020-05-24,"Apple, Inc.",128669,6648,122641555.12,448.3,20.33,378.09
Community Savings Bond Fund,2022-04-20,Procter & Gamble Co.,592029,-5942,486650985.42,126.02,506.95,182.57
Global Short Term Credit Fund,2017-04-02,JPMorgan Chase & Co.,984725,-9187,498526770.31,658.44,662.53,294.05
Target Maturity 2029 Bond Fund,2019-04-18,"Apple, Inc.",276969,2109,140682658.69,424.56,61.76,200.5
Fixed Maturity 2027 Bond Fund,2018-06-08,Toyota Motor Corp.,47569,-7021,88071301.89,880.63,427.3,776.22
Global Cross Asset Fund,2017-06-14,"Berkshire Hathaway, Inc.",817901,2061,420647061.51,667.29,278.14,300.15
Fixed Maturity 2027 Bond Fund,2022-07-05,Toyota Motor Corp.,133952,3000,468383379.9,833.77,585.3,75.86
Sustainable Retail Fund,2017-04-22,"The Hain Celestial Group, Inc.",449045,-637,475945192.11,842.24,381.92,739.45
International Fixed Duration Fund,2021-10-18,Allianz SE,470853,-8982,423825677.85,879.22,348.34,237.9
International Fixed Duration Fund,2021-09-04,AXA SA,309102,5690,22255567.06,958.27,829.08,260.42
International Fixed Duration Fund,2018-05-18,AXA SA,933168,-2993,277253175.86,788.8,75.66,910.84
Target Maturity 2029 Bond Fund,2018-01-17,Microsoft Corp.,590787,-8196,64500951.51,491.82,999.78,252.73
Sustainable Retail Fund,2022-12-24,"The Hain Celestial Group, Inc.",138686,8600,92662282.19,909.02,592.88,57.89
Fixed Maturity 2025 Bond Fund,2018-08-26,Chevron Corp.,581361,8975,441975376.6,192.27,423.56,458.07
International Fixed Duration Fund,2017-10-04,Ping An Insurance (Group) Co. of China Ltd.,963045,-938,50085075.57,995.82,965.72,57.98
Global Short Term Credit Fund,2019-11-22,HSBC Holdings Plc,266225,-5452,402370972.69,666.2,389.69,527.13
Target Maturity 2029 Bond Fund,2020-06-08,"Apple, Inc.",743676,-8842,107663283.36,36.4,853.23,891.72
Subordinated Financials Fund,2019-08-21,"Goldman Sachs Group, Inc.",71831,-4334,254461303.12,103.93,124.85,13.71
International Fixed Duration Fund,2022-05-29,Allianz SE,756449,7342,294640439.98,436.34,667.7,343.83
Target Maturity 2029 Bond Fund,2017-02-17,"Amazon.com, Inc.",847600,-236,396055257.67,408.91,367.81,991.44
Target Maturity 2029 Bond Fund,2018-09-25,"Amazon.com, Inc.",490687,4526,144032350.73,129.49,523.25,331.97
Equity Diversified Selection Fund,2022-08-02,Google LLC,219478,-8705,466843717.58,519.42,211.22,171.53
Fixed Maturity 2027 Bond Fund,2019-02-17,Volkswagen AG,215714,964,208549533.42,808.33,258.08,274.82
Impact Credit Strategies Fund,2021-05-11,"First Solar, Inc.",641084,-1394,418812643.62,180.76,232.54,337.75
Subordinated Financials Fund,2022-12-12,Morgan Stanley,713408,4582,1328436.07,890.24,15.89,870.93
International Fixed Duration Fund,2019-10-21,AXA SA,71136,4187,410865819.22,735.9,909.56,879.89
Community Savings Bond Fund,2022-10-27,Procter & Gamble Co.,332853,-9142,177660698.62,533.22,395.58,498.49
International Fixed Duration Fund,2020-09-03,Ping An Insurance (Group) Co. of China Ltd.,783514,2326,305875025.77,178.55,203.07,719.52
Sustainable Retail Fund,2022-10-31,"The Hain Celestial Group, Inc.",621021,-3583,35335758.41,431.28,471.96,536.25
Target Maturity 2029 Bond Fund,2018-08-21,"Apple, Inc.",277767,2317,342954435.57,709.64,985.13,798.74
Global Cross Asset Fund,2017-07-14,"Berkshire Hathaway, Inc.",367858,2060,429041370.64,446.55,456.44,477.67
Subordinated Financials Fund,2020-01-02,"Goldman Sachs Group, Inc.",652676,-9241,411317935.22,891.85,985.59,185.39
Impact Credit Strategies Fund,2017-07-17,Vestas Wind Systems A/S,598209,-3841,409588765.14,651.54,816.61,928.66
Fixed Maturity 2027 Bond Fund,2018-05-18,Toyota Motor Corp.,412629,4857,236217118.0,316.13,537.53,146.7
Target Maturity 2029 Bond Fund,2020-05-24,"Amazon.com, Inc.",937544,5865,469626082.9,347.56,498.56,112.13
Global Cross Asset Fund,2019-03-09,Johnson & Johnson,361393,6323,2651011.83,461.18,119.07,288.42
Fixed Maturity 2027 Bond Fund,2022-04-04,Volkswagen AG,432162,6562,159127538.68,559.88,47.73,708.79
Global Cross Asset Fund,2018-05-18,"Berkshire Hathaway, Inc.",552145,-850,130842959.02,196.94,585.66,935.38
Sustainable Retail Fund,2020-12-23,"Beyond Meat, Inc.",833676,-9393,265515150.38,304.52,462.15,244.43
Community Savings Bond Fund,2017-04-18,Nestlé SA,727156,8102,405670710.13,817.01,498.93,908.99
Global Cross Asset Fund,2017-09-09,Johnson & Johnson,388132,-6859,79177967.0,169.51,957.86,326.0
Sustainable Retail Fund,2017-03-14,"Beyond Meat, Inc.",505107,-9074,178338072.06,433.32,395.67,165.82
Fixed Maturity 2025 Bond Fund,2019-09-12,BP Plc,54593,7763,83606291.23,432.94,324.86,49.54
Fixed Maturity 2025 Bond Fund,2018-11-12,BP Plc,754919,-94,479056637.57,27.22,123.14,800.66
International Fixed Duration Fund,2019-10-26,Allianz SE,933924,7838,356479773.42,657.46,256.41,836.97
Fixed Maturity 2025 Bond Fund,2020-06-20,BP Plc,365862,-8563,338871560.15,672.48,653.57,412.52
Sustainable Retail Fund,2018-06-23,"Beyond Meat, Inc.",214194,-4778,71643214.56,783.35,522.29,735.04
Fixed Maturity 2027 Bond Fund,2018-10-06,Toyota Motor Corp.,356367,-4733,206033968.02,199.47,500.26,454.73
Equity Diversified Selection Fund,2020-11-16,"Facebook, Inc.",582350,9018,410772052.57,58.67,795.95,454.9
Sustainable Retail Fund,2017-08-16,"The Hain Celestial Group, Inc.",835003,-8485,127428575.48,196.3,486.13,804.72
Fixed Maturity 2025 Bond Fund,2019-11-07,BP Plc,290781,-7445,499791073.86,219.61,28.2,228.03
Sustainable Retail Fund,2022-05-01,"Beyond Meat, Inc.",126270,2082,187768886.72,931.26,78.11,884.76
Equity Diversified Selection Fund,2022-06-14,"Netflix, Inc.",910341,-7217,345053412.65,411.81,248.85,804.72
Global Cross Asset Fund,2022-08-29,"Berkshire Hathaway, Inc.",491277,8949,486507950.71,591.6,535.63,308.97
Impact Credit Strategies Fund,2018-02-23,"SolarEdge Technologies, Inc.",748153,-5239,429987384.52,335.88,475.85,371.49
Sustainable Retail Fund,2022-08-31,"The Hain Celestial Group, Inc.",372838,241,20401619.82,63.56,469.95,132.35
Impact Credit Strategies Fund,2018-09-06,"First Solar, Inc.",177907,-223,281386396.43,353.32,296.95,868.57
Sustainable Retail Fund,2022-05-01,"Beyond Meat, Inc.",14282,3441,227862894.71,955.83,889.09,121.68
Equity Diversified Selection Fund,2019-08-26,Google LLC,765627,-6258,133775855.19,763.83,862.59,216.74
Community Savings Bond Fund,2020-07-09,Nestlé SA,813684,-9348,287433638.08,612.82,514.11,500.99
Equity Diversified Selection Fund,2017-01-19,"Facebook, Inc.",281400,-3241,65256626.97,395.48,19.27,698.52
Global Cross Asset Fund,2022-11-22,Alibaba Group Holding Ltd.,446351,7988,288826247.61,958.01,468.48,234.68
Fixed Maturity 2025 Bond Fund,2021-06-07,BP Plc,553746,5115,384740264.09,310.15,363.86,994.22
Equity Diversified Selection Fund,2021-10-15,Google LLC,660980,-7197,469586892.43,10.86,107.5,613.2
Subordinated Financials Fund,2020-07-08,"Goldman Sachs Group, Inc.",929649,-1261,26563559.54,863.55,387.11,572.37
International Fixed Duration Fund,2019-03-17,AXA SA,830716,7593,383331447.64,258.57,237.6,537.22
Global Short Term Credit Fund,2021-11-29,JPMorgan Chase & Co.,268586,-2471,31967916.12,393.81,151.75,601.86
Global Short Term Credit Fund,2022-01-21,Bank of America Corp.,839636,-3941,410905059.18,316.07,649.42,255.08
Community Savings Bond Fund,2019-09-22,Procter & Gamble Co.,41780,8899,354482039.36,579.25,117.04,533.14
International Fixed Duration Fund,2018-08-27,Allianz SE,183663,3446,271462236.95,864.22,512.43,329.7
Fixed Maturity 2027 Bond Fund,2019-11-12,Toyota Motor Corp.,913263,-2943,123056783.46,853.13,68.93,504.59
Equity Diversified Selection Fund,2019-07-28,Google LLC,25371,-5228,163718650.76,537.53,57.03,159.91
Global Cross Asset Fund,2018-08-26,"Berkshire Hathaway, Inc.",482972,4663,329891644.18,914.41,293.95,233.24
Fixed Maturity 2025 Bond Fund,2020-10-07,BP Plc,758358,4975,432557145.15,588.62,883.65,760.13
Sustainable Retail Fund,2019-11-10,"The Hain Celestial Group, Inc.",657076,2421,105075812.83,701.25,141.7,147.15
Community Savings Bond Fund,2019-06-17,Procter & Gamble Co.,525449,-9470,250332707.89,19.81,967.07,492.39
Subordinated Financials Fund,2019-08-30,"Goldman Sachs Group, Inc.",786805,-3014,218839283.02,206.53,984.16,140.56
Global Cross Asset Fund,2022-04-22,Johnson & Johnson,621094,-9167,51981817.38,295.36,187.25,773.05
Global Short Term Credit Fund,2017-06-01,JPMorgan Chase & Co.,464121,3461,195700104.68,841.33,766.86,30.47
Global Short Term Credit Fund,2018-10-12,Bank of America Corp.,448376,-6155,210539721.46,27.33,37.37,941.46
Equity Diversified Selection Fund,2020-12-06,Google LLC,478221,3269,213982024.01,26.06,68.49,303.04
Subordinated Financials Fund,2019-07-28,Morgan Stanley,962816,-9432,333285130.78,785.14,166.99,268.6
Fixed Maturity 2027 Bond Fund,2022-11-06,Toyota Motor Corp.,961428,-584,352233191.87,675.7,631.35,775.28
International Fixed Duration Fund,2018-11-11,AXA SA,950369,3005,319553200.95,679.97,765.93,99.95
Global Cross Asset Fund,2019-03-17,Johnson & Johnson,801655,-1096,334223391.55,872.49,830.7,840.8
Impact Credit Strategies Fund,2021-08-24,"SolarEdge Technologies, Inc.",877649,-2687,482840713.25,480.2,785.72,634.44
Community Savings Bond Fund,2017-04-04,"Walmart, Inc.",50273,9767,39212421.95,907.6,45.3,508.33
Community Savings Bond Fund,2019-06-09,"Walmart, Inc.",492239,7705,196105500.29,317.36,295.41,985.12
Sustainable Retail Fund,2022-11-07,"Beyond Meat, Inc.",159049,-5258,111436546.35,728.51,266.24,32.59
Impact Credit Strategies Fund,2019-08-11,Vestas Wind Systems A/S,149344,3338,486474238.13,615.45,938.08,876.72
International Fixed Duration Fund,2020-12-19,AXA SA,669102,-558,306795808.14,15.81,254.33,759.78
Community Savings Bond Fund,2021-01-27,Nestlé SA,848410,5295,115965257.07,738.39,541.3,258.6
Equity Diversified Selection Fund,2019-04-13,"Facebook, Inc.",108876,5379,355453191.15,428.24,97.98,737.94
Equity Diversified Selection Fund,2022-12-10,"Netflix, Inc.",812935,5714,168166497.84,402.58,253.14,135.42
Global Short Term Credit Fund,2021-08-01,HSBC Holdings Plc,482961,4311,349062559.03,694.02,331.42,147.52
Subordinated Financials Fund,2021-09-03,"Goldman Sachs Group, Inc.",250801,-8686,167438833.2,844.93,308.07,468.3
Subordinated Financials Fund,2018-11-21,Morgan Stanley,142127,1944,169246418.76,611.49,236.81,98.07
International Fixed Duration Fund,2019-05-12,Ping An Insurance (Group) Co. of China Ltd.,683772,-1737,112098015.69,561.47,297.98,434.03
Subordinated Financials Fund,2020-04-09,Morgan Stanley,266419,8394,332654623.93,167.59,714.08,961.84
Global Cross Asset Fund,2020-08-29,Alibaba Group Holding Ltd.,782506,-6798,369282687.93,206.11,121.36,880.74
Fixed Maturity 2027 Bond Fund,2017-11-30,Toyota Motor Corp.,731539,-9738,167291274.67,163.79,685.22,68.24
International Fixed Duration Fund,2019-05-13,AXA SA,973749,-3625,48393957.11,342.96,239.37,104.4
Impact Credit Strategies Fund,2019-07-02,Vestas Wind Systems A/S,129081,-7349,362368722.01,797.71,669.01,292.58
Sustainable Retail Fund,2017-10-31,"Tesla, Inc.",33205,8062,292445294.36,400.93,985.95,717.29
Impact Credit Strategies Fund,2021-03-25,"SolarEdge Technologies, Inc.",109036,9859,407033237.97,557.55,547.2,403.95
Community Savings Bond Fund,2017-11-09,Nestlé SA,845172,7866,135137269.79,807.37,354.03,760.42
Equity Diversified Selection Fund,2017-07-06,"Facebook, Inc.",689639,4326,382520461.51,70.05,739.14,644.85
Subordinated Financials Fund,2018-10-09,Citigroup Inc.,305835,-2972,106747217.11,591.14,233.41,708.65
Impact Credit Strategies Fund,2018-03-01,Vestas Wind Systems A/S,261673,-3642,268334409.6,85.73,709.66,565.75
Fixed Maturity 2027 Bond Fund,2018-02-25,Volkswagen AG,343186,9284,455067191.92,407.67,135.92,671.05
Impact Credit Strategies Fund,2018-10-28,Vestas Wind Systems A/S,156427,-4243,434167393.54,646.2,795.03,213.69
Sustainable Retail Fund,2017-05-02,"Beyond Meat, Inc.",750411,-8975,15966079.65,427.95,584.8,879.84
Community Savings Bond Fund,2019-04-04,Nestlé SA,156516,-6134,298339356.65,874.31,312.03,64.48
Fixed Maturity 2025 Bond Fund,2018-06-24,Exxon Mobil Corp.,743375,-999,340853032.87,357.44,817.45,929.92
International Fixed Duration Fund,2021-04-27,AXA SA,220999,4213,75622082.81,289.95,963.08,206.27
Subordinated Financials Fund,2020-03-21,Morgan Stanley,853364,-5564,22735096.68,640.73,675.47,54.41
Impact Credit Strategies Fund,2022-03-29,"First Solar, Inc.",578309,-1292,5040660.93,914.18,147.63,192.39
Global Cross Asset Fund,2017-02-22,Alibaba Group Holding Ltd.,725287,-8752,245651326.15,419.13,409.1,384.72
Fixed Maturity 2027 Bond Fund,2017-12-17,Volkswagen AG,222687,-659,447036889.89,124.94,57.73,986.3
Fixed Maturity 2025 Bond Fund,2017-04-14,BP Plc,549992,406,218027351.74,884.95,781.94,930.5
Sustainable Retail Fund,2019-09-08,"Tesla, Inc.",738905,8758,455143751.01,414.53,498.57,61.66
Subordinated Financials Fund,2020-12-17,"Goldman Sachs Group, Inc.",919119,-1641,254242931.25,997.83,348.04,567.45
Fixed Maturity 2027 Bond Fund,2022-07-14,Volkswagen AG,972262,-1120,426550300.66,146.64,915.24,684.61
Fixed Maturity 2025 Bond Fund,2022-09-04,Chevron Corp.,734998,-8249,489264541.66,598.03,663.39,994.24
Fixed Maturity 2027 Bond Fund,2018-11-30,Ford Motor Co.,76912,2654,62857619.63,848.74,293.05,869.76
International Fixed Duration Fund,2017-02-13,AXA SA,406381,-2289,72885215.95,595.01,639.25,136.39
Subordinated Financials Fund,2020-04-01,Morgan Stanley,568318,-2725,10138502.08,497.54,83.98,510.16
Impact Credit Strategies Fund,2020-02-07,Vestas Wind Systems A/S,387680,4683,89971035.81,189.21,980.82,994.25
Target Maturity 2029 Bond Fund,2021-12-03,"Amazon.com, Inc.",498746,-7520,256941142.25,315.03,273.66,730.53
Fixed Maturity 2027 Bond Fund,2020-02-12,Toyota Motor Corp.,487475,9925,332390493.66,321.69,971.8,636.63
Target Maturity 2029 Bond Fund,2018-10-16,"Amazon.com, Inc.",527319,2172,132685386.43,390.49,268.07,543.87
Global Short Term Credit Fund,2020-10-30,JPMorgan Chase & Co.,117351,410,73750752.43,660.68,80.17,962.98
Fixed Maturity 2025 Bond Fund,2020-07-13,BP Plc,869349,1298,196247619.06,600.43,939.18,929.56
Fixed Maturity 2027 Bond Fund,2020-07-05,Toyota Motor Corp.,833533,-1300,212915541.9,900.52,663.59,527.29
Fixed Maturity 2025 Bond Fund,2018-12-16,BP Plc,247299,-3778,415840577.77,452.59,482.89,425.35
Global Short Term Credit Fund,2020-01-17,HSBC Holdings Plc,362963,8174,19346523.27,217.12,84.09,684.71
Community Savings Bond Fund,2020-09-22,"Walmart, Inc.",769821,9726,367460670.74,396.13,130.48,189.49
Fixed Maturity 2027 Bond Fund,2020-08-08,Ford Motor Co.,515646,6439,2208859.04,177.24,788.28,426.14
Global Cross Asset Fund,2018-10-01,Johnson & Johnson,653521,5486,33575581.94,388.57,369.45,310.34
Fixed Maturity 2027 Bond Fund,2022-03-21,Toyota Motor Corp.,401156,7542,124818479.99,919.75,161.52,509.22
Global Short Term Credit Fund,2020-10-11,JPMorgan Chase & Co.,576552,2576,40039509.75,307.56,850.16,259.54
Global Cross Asset Fund,2017-01-22,Johnson & Johnson,30069,9979,453176114.44,748.5,314.08,673.1
Fixed Maturity 2025 Bond Fund,2020-09-19,BP Plc,57484,-4802,473459632.93,733.72,137.81,287.54
Community Savings Bond Fund,2021-02-25,Procter & Gamble Co.,368831,865,434847989.88,689.76,902.67,835.58
Community Savings Bond Fund,2022-03-01,Procter & Gamble Co.,854279,-2632,174641003.7,221.32,532.6,242.29
Global Cross Asset Fund,2018-10-25,"Berkshire Hathaway, Inc.",574379,3541,139858569.94,891.88,142.35,668.5
Community Savings Bond Fund,2020-03-03,Nestlé SA,878777,7044,311580786.8,573.12,489.44,942.12
Global Cross Asset Fund,2021-01-31,"Berkshire Hathaway, Inc.",711928,2704,246171786.58,815.34,523.47,60.45
Subordinated Financials Fund,2019-03-20,"Goldman Sachs Group, Inc.",757480,1253,160977509.85,757.89,798.7,248.29
Global Cross Asset Fund,2020-10-12,Alibaba Group Holding Ltd.,555111,9407,395512251.66,244.96,313.68,31.6
Target Maturity 2029 Bond Fund,2017-05-03,Microsoft Corp.,998340,6247,157781674.44,320.42,90.26,996.77
Fixed Maturity 2027 Bond Fund,2017-05-07,Toyota Motor Corp.,677410,-5197,404750927.76,37.79,331.64,859.47
Subordinated Financials Fund,2017-01-15,"Goldman Sachs Group, Inc.",514345,-8867,259354028.09,606.71,597.83,156.61
Community Savings Bond Fund,2021-12-04,Nestlé SA,496555,9431,495379558.8,490.35,929.39,777.32
Fixed Maturity 2025 Bond Fund,2020-01-15,Exxon Mobil Corp.,427210,5183,68638015.06,303.1,310.22,878.28
Impact Credit Strategies Fund,2022-02-26,"SolarEdge Technologies, Inc.",59173,9777,58877597.04,116.49,907.18,906.29
Subordinated Financials Fund,2020-01-07,"Goldman Sachs Group, Inc.",370676,-2762,299871437.45,939.18,45.11,332.45
Global Short Term Credit Fund,2022-07-10,JPMorgan Chase & Co.,239108,-273,43164619.39,972.95,979.41,531.11
Community Savings Bond Fund,2022-12-19,"Walmart, Inc.",772121,1913,197046213.04,511.57,78.58,501.17
Global Short Term Credit Fund,2020-02-07,HSBC Holdings Plc,979367,1575,155820137.65,572.08,614.1,870.36
Impact Credit Strategies Fund,2019-05-18,Vestas Wind Systems A/S,249449,-4835,474276048.66,556.65,205.43,792.21
Global Short Term Credit Fund,2022-06-24,JPMorgan Chase & Co.,858616,-2111,265813503.52,219.33,336.69,971.47
Fixed Maturity 2025 Bond Fund,2017-02-20,Exxon Mobil Corp.,445919,-5764,333313119.56,451.04,430.19,576.74
International Fixed Duration Fund,2022-02-11,Ping An Insurance (Group) Co. of China Ltd.,456306,-7126,1595133.03,578.08,382.95,297.65
Target Maturity 2029 Bond Fund,2018-04-23,"Apple, Inc.",219318,-5034,450128128.82,480.36,730.83,56.56
Global Cross Asset Fund,2021-10-19,Johnson & Johnson,357652,1723,492496016.22,29.73,570.6,641.12
