FUND,DATE,COMPANY_NAME,TOTAL_SHARES,CHANGES_IN_SHARE,MARKET_CAP,PRICE,PRICE_50D_MOVING_AVERAGE,PRICE_200D_MOVING_AVERAGE
Sustainable Retail Fund,2018-05-09,"Beyond Meat, Inc.",242007,-5988,408632607.08,183.63,823.03,202.02
Target Maturity 2029 Bond Fund,2021-01-26,Microsoft Corp.,302651,3016,327043224.73,438.53,306.71,832.76
Global Short Term Credit Fund,2020-04-02,HSBC Holdings Plc,127221,7754,414750138.27,976.98,550.05,664.17
Fixed Maturity 2025 Bond Fund,2019-07-23,BP Plc,896531,8773,132079304.83,587.71,972.95,755.41
Fixed Maturity 2025 Bond Fund,2020-09-24,Chevron Corp.,363251,-3777,173943144.17,96.5,654.13,230.11
Fixed Maturity 2025 Bond Fund,2019-06-14,Exxon Mobil Corp.,857829,9505,366535355.39,745.79,665.97,358.98
Sustainable Retail Fund,2020-01-08,"Tesla, Inc.",844414,-8752,494071360.4,435.89,685.93,303.11
Target Maturity 2029 Bond Fund,2018-11-24,"Amazon.com, Inc.",416601,-2626,235935357.69,617.56,972.91,639.31
Global Cross Asset Fund,2019-02-11,"Berkshire Hathaway, Inc.",10277,-2464,407480732.03,964.39,302.27,331.59
Equity Diversified Selection Fund,2020-02-04,Google LLC,935477,-9879,385157744.13,933.35,563.2,735.22
Equity Diversified Selection Fund,2020-03-08,"Netflix, Inc.",786689,-6259,41867837.11,701.79,394.31,439.88
Sustainable Retail Fund,2019-12-18,"The Hain Celestial Group, Inc.",56771,-3061,459836010.0,272.31,891.28,873.85
Equity Diversified Selection Fund,2017-05-21,Google LLC,842380,4138,60683323.95,138.48,392.12,574.85
Community Savings Bond Fund,2017-04-20,"Walmart, Inc.",213991,9183,109632722.74,940.81,960.1,615.14
Fixed Maturity 2025 Bond Fund,2020-02-15,BP Plc,292956,6155,123239004.58,833.07,537.94,69.36
Sustainable Retail Fund,2020-10-15,"Tesla, Inc.",282400,2523,40297421.89,97.01,936.31,506.0
Impact Credit Strategies Fund,2021-11-04,Vestas Wind Systems A/S,747578,7172,305875759.03,359.86,833.15,251.32
Equity Diversified Selection Fund,2020-02-19,"Facebook, Inc.",726096,2641,375895286.69,954.98,836.24,326.35
Equity Diversified Selection Fund,2018-01-29,"Netflix, Inc.",621537,-9019,260698760.45,122.69,467.01,950.08
International Fixed Duration Fund,2018-10-12,Allianz SE,691965,1446,314741772.32,940.33,206.31,998.72
Sustainable Retail Fund,2020-08-16,"The Hain Celestial Group, Inc.",350680,-7470,186307392.53,32.5,226.13,818.89
International Fixed Duration Fund,2020-12-29,AXA SA,420506,-1054,303838845.19,557.33,719.01,502.99
Fixed Maturity 2027 Bond Fund,2022-05-23,Ford Motor Co.,502188,-4695,414271678.76,931.27,561.29,550.42
Sustainable Retail Fund,2019-11-11,"Beyond Meat, Inc.",356740,6787,28112944.51,415.62,746.41,550.2
Fixed Maturity 2025 Bond Fund,2021-07-14,BP Plc,169791,-151,296845514.02,173.66,347.6,653.82
Sustainable Retail Fund,2020-09-24,"Tesla, Inc.",655690,3872,411399427.42,110.98,681.8,684.62
Fixed Maturity 2025 Bond Fund,2018-08-08,Chevron Corp.,759015,-1098,397427902.12,997.86,650.6,17.28
Equity Diversified Selection Fund,2020-11-06,"Facebook, Inc.",137199,7779,216293506.49,715.99,968.32,689.01
Fixed Maturity 2025 Bond Fund,2019-07-18,Exxon Mobil Corp.,205917,-3259,399313760.4,177.31,592.5,152.42
Equity Diversified Selection Fund,2018-05-22,Google LLC,574311,-8006,23674306.08,262.82,414.97,406.12
Subordinated Financials Fund,2018-01-27,"Goldman Sachs Group, Inc.",765386,512,396563624.09,421.8,198.05,509.04
Global Short Term Credit Fund,2022-10-09,Bank of America Corp.,797319,3000,482990897.16,981.36,271.67,379.28
Global Short Term Credit Fund,2021-05-24,JPMorgan Chase & Co.,808933,9527,332581214.99,711.56,561.04,23.6
International Fixed Duration Fund,2022-07-24,Allianz SE,660470,-9161,493917912.53,126.54,292.85,712.97
Target Maturity 2029 Bond Fund,2020-02-08,"Apple, Inc.",887465,-9574,74023321.23,233.33,849.18,709.13
Impact Credit Strategies Fund,2020-09-29,"First Solar, Inc.",601065,-7527,185314983.13,360.41,872.04,927.42
Fixed Maturity 2025 Bond Fund,2021-03-23,BP Plc,488687,-8296,212762678.0,478.87,47.44,963.43
Community Savings Bond Fund,2021-12-12,Procter & Gamble Co.,780997,7018,411228897.29,798.11,934.56,392.09
Global Short Term Credit Fund,2021-11-05,Bank of America Corp.,218746,3086,461994493.78,977.77,466.28,269.06
Impact Credit Strategies Fund,2020-04-25,Vestas Wind Systems A/S,233060,-8621,355458450.07,772.19,578.97,642.91
Community Savings Bond Fund,2018-02-13,Nestlé SA,32792,4918,295172047.07,107.47,463.25,352.97
Impact Credit Strategies Fund,2018-08-21,"First Solar, Inc.",236322,-7948,338462505.82,133.85,424.9,156.57
Impact Credit Strategies Fund,2019-08-18,"First Solar, Inc.",574396,-7927,423344580.91,486.45,87.4,579.58
Global Short Term Credit Fund,2018-09-14,JPMorgan Chase & Co.,209053,1561,187310302.66,498.75,453.44,499.87
Impact Credit Strategies Fund,2017-10-26,"First Solar, Inc.",924942,4748,204299911.66,690.15,460.19,850.2
Impact Credit Strategies Fund,2022-02-06,Vestas Wind Systems A/S,552872,3357,374944503.18,582.73,534.5,678.13
Sustainable Retail Fund,2020-12-07,"Beyond Meat, Inc.",683953,675,291426961.13,693.67,873.3,51.44
Community Savings Bond Fund,2021-08-26,Nestlé SA,528726,-6159,427168715.89,728.44,964.1,637.55
Equity Diversified Selection Fund,2021-10-25,"Facebook, Inc.",499010,-3116,200491991.55,39.62,229.01,531.14
Global Short Term Credit Fund,2022-11-07,Bank of America Corp.,265620,2619,281733900.34,376.83,914.49,667.29
Fixed Maturity 2027 Bond Fund,2019-06-25,Ford Motor Co.,436461,-571,18648014.39,852.4,240.0,52.84
Equity Diversified Selection Fund,2020-07-22,Google LLC,622345,6059,337565455.81,780.33,106.65,548.55
Global Short Term Credit Fund,2017-09-19,JPMorgan Chase & Co.,932886,-8189,243791273.13,301.59,404.14,370.94
Community Savings Bond Fund,2018-05-03,Procter & Gamble Co.,798162,-1433,419053837.49,624.73,641.29,622.85
Fixed Maturity 2027 Bond Fund,2017-07-23,Ford Motor Co.,918585,3003,361261691.16,609.2,777.97,652.08
Global Cross Asset Fund,2019-03-21,Alibaba Group Holding Ltd.,92993,4104,95591057.97,358.14,825.09,316.81
Fixed Maturity 2025 Bond Fund,2022-10-29,Exxon Mobil Corp.,186343,-1628,423427721.15,35.75,193.14,418.28
Sustainable Retail Fund,2021-08-09,"The Hain Celestial Group, Inc.",707451,-9567,357497610.85,819.85,536.24,260.9
Global Short Term Credit Fund,2018-12-17,JPMorgan Chase & Co.,704985,4834,285950333.27,157.63,437.28,595.21
Target Maturity 2029 Bond Fund,2022-11-29,"Apple, Inc.",613777,1485,371535265.76,573.53,826.11,745.17
Target Maturity 2029 Bond Fund,2022-01-27,"Apple, Inc.",876235,7399,301729103.13,219.87,66.44,432.48
Community Savings Bond Fund,2021-03-16,Nestlé SA,415644,2311,208117350.41,424.76,574.17,741.89
Equity Diversified Selection Fund,2022-12-31,"Netflix, Inc.",164931,4387,166179104.33,899.3,508.5,896.94
Subordinated Financials Fund,2022-11-24,Citigroup Inc.,291852,1760,90556449.94,639.28,413.25,861.46
Fixed Maturity 2027 Bond Fund,2020-08-22,Toyota Motor Corp.,180294,3547,495813128.23,863.6,682.91,587.98
Fixed Maturity 2027 Bond Fund,2019-10-22,Ford Motor Co.,703358,5296,393171784.91,209.12,266.16,179.52
Global Cross Asset Fund,2022-03-14,Alibaba Group Holding Ltd.,962320,-9682,56938369.91,852.69,316.36,825.6
Sustainable Retail Fund,2021-03-14,"Beyond Meat, Inc.",772327,4848,209702738.91,961.18,678.15,476.56
Impact Credit Strategies Fund,2017-01-16,"SolarEdge Technologies, Inc.",563535,315,47818678.26,761.56,726.94,562.14
Sustainable Retail Fund,2019-06-20,"Beyond Meat, Inc.",175659,-9857,267609026.32,207.21,542.57,668.14
Community Savings Bond Fund,2020-11-04,Procter & Gamble Co.,790843,-5251,467647455.18,112.08,514.74,998.8
Fixed Maturity 2025 Bond Fund,2020-08-02,Chevron Corp.,824250,-5381,128749803.88,34.96,932.41,245.52
Impact Credit Strategies Fund,2020-05-29,"First Solar, Inc.",451455,1809,329252126.59,753.71,161.54,358.61
Community Savings Bond Fund,2022-06-21,"Walmart, Inc.",893255,916,98317371.1,788.74,911.91,228.85
Fixed Maturity 2027 Bond Fund,2018-10-14,Volkswagen AG,712030,8008,95635380.82,876.25,263.1,21.43
Sustainable Retail Fund,2020-07-19,"Beyond Meat, Inc.",571433,1427,202516265.66,446.87,31.77,176.45
Fixed Maturity 2025 Bond Fund,2018-01-04,BP Plc,71488,6708,180184497.79,636.72,918.14,557.23
Global Cross Asset Fund,2020-08-24,Alibaba Group Holding Ltd.,954556,41,389897769.13,294.58,244.51,583.12
International Fixed Duration Fund,2021-04-18,Ping An Insurance (Group) Co. of China Ltd.,292817,-3650,317761907.04,555.32,224.93,677.2
Fixed Maturity 2025 Bond Fund,2020-09-03,Exxon Mobil Corp.,435030,865,483370215.87,831.5,443.71,819.95
Community Savings Bond Fund,2022-08-27,Procter & Gamble Co.,719602,6350,225075363.87,493.59,876.35,650.94
Target Maturity 2029 Bond Fund,2019-12-29,"Amazon.com, Inc.",786298,6231,210862484.28,643.89,273.5,669.72
Target Maturity 2029 Bond Fund,2018-01-15,"Apple, Inc.",283609,2019,39484483.74,581.08,94.99,469.31
Fixed Maturity 2025 Bond Fund,2020-05-13,Chevron Corp.,957901,870,366886328.73,969.87,42.67,304.37
Global Short Term Credit Fund,2022-12-22,HSBC Holdings Plc,100089,1267,88190821.37,575.68,150.88,797.0
Equity Diversified Selection Fund,2019-04-17,"Facebook, Inc.",955534,7499,215709845.79,249.03,15.43,358.68
Target Maturity 2029 Bond Fund,2017-05-11,"Apple, Inc.",64188,3122,11207428.75,518.45,456.63,690.59
Subordinated Financials Fund,2021-12-26,Morgan Stanley,515045,-532,198305597.92,26.34,516.47,638.74
Target Maturity 2029 Bond Fund,2018-01-26,"Amazon.com, Inc.",939842,9321,322430293.49,347.79,120.06,409.91
Global Short Term Credit Fund,2021-11-01,Bank of America Corp.,876910,5191,417045900.29,793.79,704.91,365.41
Community Savings Bond Fund,2018-09-02,"Walmart, Inc.",283605,-1324,331361590.08,46.52,299.14,150.85
Fixed Maturity 2025 Bond Fund,2019-03-11,BP Plc,12132,2176,59130770.49,126.88,129.32,628.28
Global Cross Asset Fund,2018-10-24,Alibaba Group Holding Ltd.,322278,1339,325844695.45,199.01,13.0,835.09
Global Short Term Credit Fund,2019-07-18,HSBC Holdings Plc,819338,6759,482076681.48,663.65,450.84,303.52
International Fixed Duration Fund,2017-12-24,Allianz SE,499018,-3659,313687381.3,630.05,376.98,102.08
Equity Diversified Selection Fund,2020-12-31,"Netflix, Inc.",92887,-1333,353003090.13,519.35,814.48,663.35
Fixed Maturity 2027 Bond Fund,2020-05-16,Toyota Motor Corp.,272884,1718,292556539.19,313.93,929.64,816.59
Fixed Maturity 2025 Bond Fund,2017-02-04,Exxon Mobil Corp.,943647,7076,459409262.45,135.85,976.85,936.04
Global Cross Asset Fund,2018-02-13,Alibaba Group Holding Ltd.,715655,6767,72809706.64,426.17,563.84,595.02
Fixed Maturity 2027 Bond Fund,2022-06-08,Volkswagen AG,713943,-6898,199389821.91,495.78,611.38,18.53
Target Maturity 2029 Bond Fund,2019-02-07,"Amazon.com, Inc.",139611,-7678,191338680.93,88.6,943.75,835.39
Fixed Maturity 2027 Bond Fund,2018-05-28,Volkswagen AG,696935,-3232,47409760.34,162.18,928.05,716.02
Fixed Maturity 2025 Bond Fund,2021-09-10,BP Plc,445347,6764,143609972.32,462.01,408.15,861.05
Global Cross Asset Fund,2022-01-13,Johnson & Johnson,56429,5999,207830352.19,161.99,704.97,820.26
Global Cross Asset Fund,2020-10-16,Alibaba Group Holding Ltd.,108877,2742,228370695.49,195.34,55.89,889.4
International Fixed Duration Fund,2021-12-16,Allianz SE,837252,-3216,413210910.34,564.09,358.8,541.18
Target Maturity 2029 Bond Fund,2021-01-04,"Amazon.com, Inc.",951483,-9138,103226232.65,574.32,59.9,371.74
Global Cross Asset Fund,2022-06-19,"Berkshire Hathaway, Inc.",45364,6970,136889557.35,357.14,273.66,370.97
Global Cross Asset Fund,2022-11-02,Johnson & Johnson,400267,727,317920026.52,412.6,394.75,923.87
Equity Diversified Selection Fund,2020-06-15,Google LLC,655033,2129,112312366.06,982.31,730.08,32.04
Equity Diversified Selection Fund,2020-03-14,"Netflix, Inc.",900077,2769,487956128.7,850.22,963.11,907.43
Fixed Maturity 2027 Bond Fund,2019-10-16,Toyota Motor Corp.,866206,6060,203388653.38,365.71,246.2,283.54
Fixed Maturity 2027 Bond Fund,2017-06-21,Toyota Motor Corp.,770821,3632,348733158.64,215.76,508.1,944.83
Community Savings Bond Fund,2017-02-19,Nestlé SA,24130,9579,271670342.64,401.82,501.49,397.17
Global Cross Asset Fund,2019-02-03,Alibaba Group Holding Ltd.,270173,-4000,288613433.68,791.61,291.2,289.8
Impact Credit Strategies Fund,2019-05-02,Vestas Wind Systems A/S,474101,2462,86275025.73,695.83,57.77,611.31
Impact Credit Strategies Fund,2022-04-18,Vestas Wind Systems A/S,98744,4953,354390245.25,296.51,311.28,808.06
Fixed Maturity 2025 Bond Fund,2017-01-25,Chevron Corp.,493461,-3405,488136739.54,835.93,134.58,474.11
Fixed Maturity 2027 Bond Fund,2022-02-11,Volkswagen AG,234667,-7472,63690166.16,39.99,456.85,980.27
Equity Diversified Selection Fund,2021-08-20,"Facebook, Inc.",147064,-7990,425463001.16,179.27,453.08,253.42
Sustainable Retail Fund,2017-04-28,"The Hain Celestial Group, Inc.",628220,-1781,16716739.73,916.22,825.24,891.87
Fixed Maturity 2025 Bond Fund,2022-06-17,Chevron Corp.,346692,-7794,330665897.58,594.26,764.28,411.68
Global Short Term Credit Fund,2017-02-26,JPMorgan Chase & Co.,473949,-6429,471021242.38,165.75,175.85,979.45
Target Maturity 2029 Bond Fund,2020-03-30,"Apple, Inc.",797933,5997,441717118.98,172.09,309.81,800.67
International Fixed Duration Fund,2018-05-12,Allianz SE,199682,-5893,319250280.98,711.54,539.42,659.69
Equity Diversified Selection Fund,2020-05-24,Google LLC,880589,939,39825268.82,762.04,404.94,48.6
Fixed Maturity 2025 Bond Fund,2021-11-19,BP Plc,958179,-9130,14737858.12,244.51,861.28,951.92
Global Short Term Credit Fund,2018-08-16,Bank of America Corp.,431297,4667,214790382.98,937.43,198.73,992.15
Global Cross Asset Fund,2020-05-03,Alibaba Group Holding Ltd.,547043,-6279,140346821.42,272.46,937.58,285.88
Community Savings Bond Fund,2017-03-28,Procter & Gamble Co.,759880,-1192,430017653.1,160.86,109.81,854.26
Equity Diversified Selection Fund,2018-06-03,"Netflix, Inc.",599290,-4751,398344344.18,612.07,732.4,34.4
Target Maturity 2029 Bond Fund,2018-05-30,"Apple, Inc.",590339,-1649,394698554.19,61.77,284.07,839.98
Global Short Term Credit Fund,2022-06-24,HSBC Holdings Plc,844460,-9410,113778096.44,513.69,38.01,596.12
Subordinated Financials Fund,2022-06-03,"Goldman Sachs Group, Inc.",146179,-3227,142242339.67,762.68,704.23,811.75
Target Maturity 2029 Bond Fund,2017-08-20,"Amazon.com, Inc.",717061,6432,131096708.77,51.5,432.89,946.77
Community Savings Bond Fund,2018-04-21,"Walmart, Inc.",700048,2415,428499184.67,795.99,419.09,223.1
Global Cross Asset Fund,2020-11-26,"Berkshire Hathaway, Inc.",242175,-2531,444517125.43,389.98,195.82,86.3
Global Short Term Credit Fund,2020-01-07,JPMorgan Chase & Co.,368965,-7537,17991623.3,185.06,219.07,740.7
Fixed Maturity 2025 Bond Fund,2018-08-11,BP Plc,350611,7344,119216884.63,742.89,45.47,813.65
Fixed Maturity 2025 Bond Fund,2019-11-14,BP Plc,104344,-3735,21726548.76,411.85,807.17,584.84
Global Short Term Credit Fund,2019-12-03,HSBC Holdings Plc,849783,-9125,419097308.11,559.54,442.9,421.93
Community Savings Bond Fund,2021-09-27,"Walmart, Inc.",905263,4929,251619223.02,504.13,327.0,358.8
Global Short Term Credit Fund,2019-08-26,HSBC Holdings Plc,736863,334,18065099.58,413.97,200.36,754.91
Impact Credit Strategies Fund,2020-10-28,"SolarEdge Technologies, Inc.",259869,-9444,268703822.94,289.31,75.96,659.53
Global Cross Asset Fund,2018-11-09,"Berkshire Hathaway, Inc.",885184,-7847,345043727.68,943.05,875.41,817.88
Global Cross Asset Fund,2019-06-26,"Berkshire Hathaway, Inc.",788527,-3126,405135417.01,518.57,301.22,20.54
Global Cross Asset Fund,2020-02-14,Alibaba Group Holding Ltd.,433978,140,304760691.53,825.45,813.42,109.15
Sustainable Retail Fund,2020-08-29,"The Hain Celestial Group, Inc.",823609,-6888,169575413.33,486.42,184.25,942.72
Global Cross Asset Fund,2022-07-07,"Berkshire Hathaway, Inc.",303049,-1516,327603792.8,658.85,534.06,105.48
Subordinated Financials Fund,2020-03-04,Morgan Stanley,549690,-9688,379374805.13,937.4,639.35,445.18
Impact Credit Strategies Fund,2017-03-27,Vestas Wind Systems A/S,96218,-5835,148542176.88,725.62,638.85,246.01
Global Short Term Credit Fund,2019-08-20,HSBC Holdings Plc,553658,-7669,278086977.72,369.27,564.76,822.2
Global Cross Asset Fund,2022-05-28,Johnson & Johnson,43892,-4345,457083282.01,699.91,851.0,321.21
Sustainable Retail Fund,2021-06-14,"The Hain Celestial Group, Inc.",70627,5171,397416840.1,773.22,104.13,89.17
Sustainable Retail Fund,2022-04-10,"The Hain Celestial Group, Inc.",590021,689,343236657.11,165.04,936.75,344.78
Global Short Term Credit Fund,2022-05-29,JPMorgan Chase & Co.,498841,6080,195622225.66,214.92,190.72,391.69
Fixed Maturity 2027 Bond Fund,2017-06-12,Toyota Motor Corp.,221459,8811,285990532.84,420.05,254.34,668.63
International Fixed Duration Fund,2018-01-15,Allianz SE,211011,8053,59179474.14,772.4,969.72,643.46
Global Short Term Credit Fund,2021-01-17,JPMorgan Chase & Co.,173884,6419,78974885.59,348.7,251.77,761.75
Equity Diversified Selection Fund,2020-04-18,"Netflix, Inc.",543332,-3116,87014260.32,145.0,864.69,596.85
Global Short Term Credit Fund,2021-05-31,JPMorgan Chase & Co.,63046,8081,32448672.61,287.0,890.18,113.06
Fixed Maturity 2025 Bond Fund,2019-04-29,BP Plc,638383,4321,65572935.57,649.07,215.33,294.82
Impact Credit Strategies Fund,2020-05-15,"SolarEdge Technologies, Inc.",837542,8980,87668191.01,342.64,82.7,987.12
Target Maturity 2029 Bond Fund,2019-03-27,"Apple, Inc.",692495,-1676,419761706.33,359.07,256.22,312.15
Global Cross Asset Fund,2019-03-27,"Berkshire Hathaway, Inc.",784279,2249,440605554.06,42.65,417.58,330.83
Subordinated Financials Fund,2020-03-25,"Goldman Sachs Group, Inc.",485091,1144,103495616.82,108.49,213.1,723.59
Sustainable Retail Fund,2020-06-12,"Tesla, Inc.",415166,-181,471262444.86,185.49,176.31,412.38
Global Short Term Credit Fund,2022-06-27,Bank of America Corp.,847763,-9489,273320059.87,66.73,358.34,718.95
Fixed Maturity 2025 Bond Fund,2017-01-02,BP Plc,434638,1989,10549514.73,476.57,690.27,704.43
Global Short Term Credit Fund,2019-08-26,JPMorgan Chase & Co.,992054,3,359828646.92,968.65,512.86,565.77
Fixed Maturity 2027 Bond Fund,2021-02-14,Volkswagen AG,843742,4376,147423324.84,588.3,863.84,51.1
Community Savings Bond Fund,2018-02-24,Procter & Gamble Co.,958282,6626,298233234.33,267.97,870.78,764.45
International Fixed Duration Fund,2017-01-16,Allianz SE,85225,-2717,22960291.35,477.33,625.11,997.91
Target Maturity 2029 Bond Fund,2019-03-31,"Amazon.com, Inc.",217636,-3445,475424903.92,144.54,726.03,321.83
Fixed Maturity 2027 Bond Fund,2022-12-28,Volkswagen AG,563380,9715,184733237.37,97.3,290.76,202.19
Equity Diversified Selection Fund,2017-04-14,"Netflix, Inc.",428570,-7991,129726567.56,313.76,143.43,815.39
Equity Diversified Selection Fund,2022-04-09,Google LLC,526820,789,155669318.27,741.85,803.1,26.28
Community Savings Bond Fund,2020-07-30,"Walmart, Inc.",662848,-2127,428065980.45,564.11,997.03,890.18
Community Savings Bond Fund,2020-10-07,Nestlé SA,890844,-4142,464440500.07,167.8,248.92,113.25
Equity Diversified Selection Fund,2020-05-20,"Facebook, Inc.",630208,-3717,100496159.12,176.68,889.38,527.76
Global Cross Asset Fund,2021-02-21,Johnson & Johnson,336788,4256,281866049.21,236.05,698.66,686.14
Impact Credit Strategies Fund,2018-05-26,Vestas Wind Systems A/S,525285,-8008,436162405.54,253.5,154.11,560.85
Target Maturity 2029 Bond Fund,2021-11-14,"Apple, Inc.",629444,-7020,78884183.76,330.08,802.92,778.25
International Fixed Duration Fund,2020-10-07,Ping An Insurance (Group) Co. of China Ltd.,545676,6584,310471008.47,31.11,259.32,832.22
Global Short Term Credit Fund,2022-11-11,HSBC Holdings Plc,747756,-9551,211586835.11,977.24,663.56,78.1
Subordinated Financials Fund,2018-06-12,Morgan Stanley,67026,-501,328021288.33,456.59,454.87,776.07
Global Cross Asset Fund,2017-07-18,"Berkshire Hathaway, Inc.",342345,-4939,321666083.4,42.08,891.07,59.05
Subordinated Financials Fund,2022-11-02,Morgan Stanley,264724,4075,380901636.48,68.9,791.12,776.75
Sustainable Retail Fund,2020-06-09,"The Hain Celestial Group, Inc.",749584,4421,230574427.79,324.1,210.13,741.18
