CUSTOMER_ID,ORDER_ID,ORDER_TS,ORDER_CURRENCY,ORDER_AMOUNT,ORDER_TAX,ORDER_TOTAL
407,86073132,2020-05-30,USD,12.61,3.1525,15.7625
160,86073134,2020-05-30,USD,26.62,6.655,33.275
550,86073135,2020-05-30,USD,64.53,16.1325,80.6625
439,86073136,2020-05-30,USD,21.93,5.4825,27.4125
147,86073137,2020-05-30,USD,28.92,7.23,36.15
155,86073138,2020-05-30,USD,4.93,1.2325,6.1625
611,86073139,2020-05-30,USD,4.73,1.1825,5.9125
931,86073140,2020-05-30,USD,27.47,6.8675,34.3375
532,86073141,2020-05-30,USD,59.6,14.9,74.5
795,86073142,2020-05-30,USD,30.86,7.715,38.575
911,86073143,2020-05-30,USD,21.41,5.3525,26.7625
324,86073144,2020-05-30,USD,5.91,1.4775,7.3875
992,86073145,2020-05-30,USD,78.56,19.64,98.2
411,86073146,2020-05-30,USD,71.88,17.97,89.85
709,86073147,2020-05-30,USD,14.64,3.66,18.3
246,86073148,2020-05-30,USD,16.13,4.0325,20.1625
803,86073149,2020-05-30,USD,17.11,4.2775,21.3875
867,86073150,2020-05-30,USD,20.75,5.1875,25.9375
749,86073151,2020-05-30,USD,7.78,1.945,9.725
806,86073152,2020-05-30,USD,9.05,2.2625,11.3125
431,86073153,2020-05-30,USD,59.17,14.7925,73.9625
214,86073154,2020-05-30,USD,11.94,2.985,14.925
364,86073155,2020-05-30,USD,6.94,1.735,8.675
242,86073156,2020-05-30,USD,5.12,1.28,6.4
228,86073157,2020-05-30,USD,10.62,2.655,13.275
251,86073158,2020-05-30,USD,9.42,2.355,11.775
983,86073159,2020-05-30,USD,23.25,5.8125,29.0625
496,86073160,2020-05-30,USD,34.73,8.6825,43.4125
208,86073161,2020-05-30,USD,10.32,2.58,12.9
986,86073162,2020-05-30,USD,37.44,9.36,46.8
990,86073163,2020-05-30,USD,3.47,0.8675,4.3375
714,86073164,2020-05-30,USD,23.33,5.8325,29.1625
610,86073165,2020-05-30,USD,16.82,4.205,21.025
162,86073166,2020-05-30,USD,14.35,3.5875,17.9375
900,86073167,2020-05-30,USD,23.56,5.89,29.45
566,86073168,2020-05-30,USD,10.97,2.7425,13.7125
209,86073169,2020-05-30,USD,24.44,6.11,30.55
844,86073170,2020-05-30,USD,3.94,0.985,4.925
881,86073171,2020-05-30,USD,37.59,9.3975,46.9875
920,86073172,2020-05-30,USD,10.23,2.5575,12.7875
715,86073173,2020-05-30,USD,4.93,1.2325,6.1625
788,86073174,2020-05-30,USD,9.46,2.365,11.825
728,86073175,2020-05-30,USD,9.46,2.365,11.825
622,86073176,2020-05-30,USD,23.08,5.77,28.85
950,86073177,2020-05-30,USD,9.63,2.4075,12.0375
704,86073178,2020-05-30,USD,29.8,7.45,37.25
495,86073179,2020-05-30,USD,25.74,6.435,32.175
145,86073180,2020-05-30,USD,9.34,2.335,11.675
970,86073181,2020-05-30,USD,11.82,2.955,14.775
645,86073182,2020-05-30,USD,9.05,2.2625,11.3125
549,86073183,2020-05-30,USD,39.4,9.85,49.25
717,86073184,2020-05-30,USD,27.98,6.995,34.975
154,86073185,2020-05-30,USD,9.05,2.2625,11.3125
214,86073186,2020-05-30,USD,24.59,6.1475,30.7375
685,86073187,2020-05-30,USD,19.68,4.92,24.6
230,86073188,2020-05-30,USD,22.47,5.6175,28.0875
957,86073189,2020-05-30,USD,29.22,7.305,36.525
348,86073190,2020-05-30,USD,17.39,4.3475,21.7375
966,86073191,2020-05-30,USD,14.35,3.5875,17.9375
826,86073192,2020-05-30,USD,51.36,12.84,64.2
280,86073193,2020-05-30,USD,44.99,11.2475,56.2375
612,86073194,2020-05-30,USD,50.84,12.71,63.55
425,86073195,2020-05-30,USD,2.36,0.59,2.95
522,86073196,2020-05-30,USD,22.24,5.56,27.8
317,86073197,2020-05-30,USD,21.47,5.3675,26.8375
528,86073199,2020-05-30,USD,3.54,0.885,4.425
810,86073200,2020-05-30,USD,9.46,2.365,11.825
258,86073201,2020-05-30,USD,5.01,1.2525,6.2625
687,86073202,2020-05-30,USD,6.39,1.5975,7.9875
711,86073203,2020-05-30,USD,13.57,3.3925,16.9625
53,86073204,2020-05-30,USD,6.98,1.745,8.725
3,86073205,2020-05-30,USD,3.55,0.8875,4.4375
893,86073206,2020-05-30,USD,3.94,0.985,4.925
142,86073207,2020-05-30,USD,28.86,7.215,36.075
268,86073208,2020-05-30,USD,7.95,1.9875,9.9375
558,86073209,2020-05-30,USD,10.13,2.5325,12.6625
330,86073210,2020-05-30,USD,5.01,1.2525,6.2625
757,86073211,2020-05-30,USD,6.19,1.5475,7.7375
134,86073212,2020-05-30,USD,15.37,3.8425,19.2125
563,86073213,2020-05-30,USD,38.47,9.6175,48.0875
59,86073214,2020-05-30,USD,7.78,1.945,9.725
557,86073215,2020-05-30,USD,34.78,8.695,43.475
593,86073216,2020-05-30,USD,26.01,6.5025,32.5125
436,86073217,2020-05-30,USD,15.37,3.8425,19.2125
302,86073218,2020-05-30,USD,6.8,1.7,8.5
391,86073219,2020-05-30,USD,10.02,2.505,12.525
912,86073220,2020-05-30,USD,16.71,4.1775,20.8875
122,86073221,2020-05-30,USD,28.91,7.2275,36.1375
677,86073222,2020-05-30,USD,76.04,19.01,95.05
648,86073223,2020-05-30,USD,9.86,2.465,12.325
21,86073224,2020-05-30,USD,3.55,0.8875,4.4375
959,86073225,2020-05-30,USD,9.46,2.365,11.825
516,86073226,2020-05-30,USD,3.94,0.985,4.925
231,86073227,2020-05-30,USD,33.35,8.3375,41.6875
263,86073228,2020-05-30,USD,70.78,17.695,88.475
609,86073229,2020-05-30,USD,29.41,7.3525,36.7625
664,86073230,2020-05-30,USD,121.2,30.3,151.5
222,86073231,2020-05-30,USD,21.15,5.2875,26.4375
350,86073232,2020-05-30,USD,31.17,7.7925,38.9625
905,86073233,2020-05-30,USD,40.04,10.01,50.05
646,86073234,2020-05-30,USD,9.6,2.4,12
508,86073235,2020-05-30,USD,22.51,5.6275,28.1375
7,86073236,2020-05-30,USD,22.12,5.53,27.65
533,86073237,2020-05-30,USD,4.33,1.0825,5.4125
95,86073238,2020-05-30,USD,10.42,2.605,13.025
679,86073239,2020-05-30,USD,6.39,1.5975,7.9875
287,86073240,2020-05-30,USD,9.46,2.365,11.825
752,86073241,2020-05-30,USD,18.72,4.68,23.4
391,86073242,2020-05-30,USD,31.81,7.9525,39.7625
293,86073243,2020-05-30,USD,18.47,4.6175,23.0875
916,86073244,2020-05-30,USD,4.34,1.085,5.425
737,86073245,2020-05-30,USD,2.76,0.69,3.45
150,86073246,2020-05-30,USD,10.23,2.5575,12.7875
670,86073247,2020-05-30,USD,14.36,3.59,17.95
393,86073248,2020-05-30,USD,11.55,2.8875,14.4375
843,86073249,2020-05-30,USD,46.91,11.7275,58.6375
347,86073250,2020-05-30,USD,17.01,4.2525,21.2625
307,86073251,2020-05-30,USD,11.04,2.76,13.8
963,86073252,2020-05-30,USD,50.55,12.6375,63.1875
695,86073253,2020-05-30,USD,22.78,5.695,28.475
699,86073254,2020-05-30,USD,6.39,1.5975,7.9875
769,86073255,2020-05-30,USD,17.58,4.395,21.975
87,86073256,2020-05-30,USD,7.55,1.8875,9.4375
644,86073257,2020-05-30,USD,34.29,8.5725,42.8625
90,86073258,2020-05-30,USD,10.31,2.5775,12.8875
114,86073259,2020-05-30,USD,19.47,4.8675,24.3375
660,86073260,2020-05-30,USD,4.93,1.2325,6.1625
579,86073261,2020-05-30,USD,2.45,0.6125,3.0625
847,86073262,2020-05-30,USD,6.24,1.56,7.8
676,86073263,2020-05-30,USD,26.92,6.73,33.65
646,86073264,2020-05-30,USD,14.95,3.7375,18.6875
338,86073265,2020-05-30,USD,8.28,2.07,10.35
564,86073266,2020-05-30,USD,6.43,1.6075,8.0375
143,86073267,2020-05-30,USD,11.94,2.985,14.925
245,86073268,2020-05-30,USD,6.43,1.6075,8.0375
556,86073269,2020-05-30,USD,4.93,1.2325,6.1625
352,86073270,2020-05-30,USD,2.45,0.6125,3.0625
106,86073271,2020-05-30,USD,4.73,1.1825,5.9125
948,86073273,2020-05-30,USD,37.9,9.475,47.375
681,86073274,2020-05-30,USD,9.63,2.4075,12.0375
186,86073275,2020-05-30,USD,22.32,5.58,27.9
882,86073276,2020-05-30,USD,6.24,1.56,7.8
713,86073277,2020-05-30,USD,19.86,4.965,24.825
5,86073280,2020-05-30,USD,9.63,2.4075,12.0375
829,86073281,2020-05-30,USD,3.55,0.8875,4.4375
202,86073282,2020-05-30,USD,10.55,2.6375,13.1875
821,86073283,2020-05-30,USD,7.95,1.9875,9.9375
391,86073284,2020-05-30,USD,59.09,14.7725,73.8625
293,86073285,2020-05-30,USD,2.36,0.59,2.95
916,86073286,2020-05-30,USD,4.73,1.1825,5.9125
737,86073287,2020-05-30,USD,10.65,2.6625,13.3125
150,86073288,2020-05-30,USD,13.6,3.4,17
670,86073289,2020-05-30,USD,8.06,2.015,10.075
393,86073290,2020-05-30,USD,9.68,2.42,12.1
843,86073291,2020-05-30,USD,90.76,22.69,113.45
347,86073292,2020-05-30,USD,30.72,7.68,38.4
307,86073293,2020-05-30,USD,30.67,7.6675,38.3375
963,86073294,2020-05-30,USD,36.68,9.17,45.85
695,86073295,2020-05-30,USD,12.28,3.07,15.35
699,86073296,2020-05-30,USD,9.86,2.465,12.325
769,86073297,2020-05-30,USD,10.65,2.6625,13.3125
87,86073299,2020-05-30,USD,7.55,1.8875,9.4375
644,86073300,2020-05-30,USD,3.55,0.8875,4.4375
90,86073301,2020-05-30,USD,20.43,5.1075,25.5375
114,86073302,2020-05-30,USD,4.93,1.2325,6.1625
660,86073303,2020-05-30,USD,14.17,3.5425,17.7125
579,86073304,2020-05-30,USD,4.73,1.1825,5.9125
847,86073305,2020-05-30,USD,3.83,0.9575,4.7875
676,86073306,2020-05-30,USD,19.49,4.8725,24.3625
646,86073307,2020-05-30,USD,5.8,1.45,7.25
338,86073308,2020-05-30,USD,26.07,6.5175,32.5875
564,86073309,2020-05-30,USD,31.65,7.9125,39.5625
143,86073310,2020-05-30,USD,21.74,5.435,27.175
245,86073311,2020-05-30,USD,21.41,5.3525,26.7625
556,86073312,2020-05-30,USD,23.85,5.9625,29.8125
352,86073313,2020-05-30,USD,14.14,3.535,17.675
106,86073314,2020-05-30,USD,10.32,2.58,12.9
948,86073315,2020-05-30,USD,4.73,1.1825,5.9125
681,86073316,2020-05-30,USD,18.51,4.6275,23.1375
186,86073317,2020-05-30,USD,30.9,7.725,38.625
882,86073318,2020-05-30,USD,9.05,2.2625,11.3125
713,86073319,2020-05-30,USD,2.55,0.6375,3.1875
5,86073320,2020-05-30,USD,31.56,7.89,39.45
829,86073321,2020-05-30,USD,20.02,5.005,25.025
202,86073322,2020-05-30,USD,45.93,11.4825,57.4125
821,86073323,2020-05-30,USD,36.05,9.0125,45.0625
442,86073324,2020-05-30,USD,49.25,12.3125,61.5625
341,86073325,2020-05-30,USD,5.11,1.2775,6.3875
823,86073326,2020-05-30,USD,3.55,0.8875,4.4375
448,86073327,2020-05-30,USD,20.56,5.14,25.7
156,86073328,2020-05-30,USD,8.57,2.1425,10.7125
244,86073329,2020-05-30,USD,26.8,6.7,33.5
492,86073330,2020-05-30,USD,77.59,19.3975,96.9875
235,86073331,2020-05-30,USD,9.46,2.365,11.825
687,86073332,2020-05-30,USD,25.74,6.435,32.175
648,86073333,2020-05-30,USD,8.81,2.2025,11.0125
521,86073334,2020-05-30,USD,14.35,3.5875,17.9375
285,86073335,2020-05-30,USD,84.49,21.1225,105.6125
224,86073336,2020-05-30,USD,34.88,8.72,43.6
62,86073337,2020-05-30,USD,6.39,1.5975,7.9875
560,86073338,2020-05-30,USD,12.61,3.1525,15.7625
946,86073339,2020-05-30,USD,14.79,3.6975,18.4875
10,86073340,2020-05-30,USD,2.36,0.59,2.95
417,86073341,2020-05-30,USD,25.74,6.435,32.175
810,86073342,2020-05-30,USD,24.91,6.2275,31.1375
606,86073343,2020-05-30,USD,9.07,2.2675,11.3375
927,86073344,2020-05-30,USD,7.66,1.915,9.575
811,86073345,2020-05-30,USD,3.55,0.8875,4.4375
536,86073346,2020-05-30,USD,20.18,5.045,25.225
294,86073347,2020-05-30,USD,12.23,3.0575,15.2875
383,86073348,2020-05-30,USD,27.84,6.96,34.8
865,86073349,2020-05-30,USD,8.16,2.04,10.2
589,86073350,2020-05-30,USD,40.01,10.0025,50.0125
912,86073351,2020-05-30,USD,3.94,0.985,4.925
933,86073352,2020-05-30,USD,10.65,2.6625,13.3125
871,86073353,2020-05-30,USD,4.33,1.0825,5.4125
106,86073354,2020-05-30,USD,16.55,4.1375,20.6875
27,86073355,2020-05-30,USD,39.41,9.8525,49.2625
358,86073356,2020-05-30,USD,36.3,9.075,45.375
354,86073357,2020-05-30,USD,22.24,5.56,27.8
883,86073358,2020-05-30,USD,31.56,7.89,39.45
68,86073359,2020-05-30,USD,20.75,5.1875,25.9375
32,86073360,2020-05-30,USD,4.93,1.2325,6.1625
782,86073361,2020-05-30,USD,5.91,1.4775,7.3875
810,86073363,2020-05-30,USD,22.78,5.695,28.475
330,86073364,2020-05-30,USD,3.55,0.8875,4.4375
376,86073365,2020-05-30,USD,29.8,7.45,37.25
654,86073366,2020-05-30,USD,6.4,1.6,8
621,86073367,2020-05-30,USD,10.22,2.555,12.775
636,86073368,2020-05-30,USD,7.18,1.795,8.975
742,86073369,2020-05-30,USD,32.8,8.2,41
893,86073370,2020-05-30,USD,28.42,7.105,35.525
567,86073371,2020-05-30,USD,4.73,1.1825,5.9125
409,86073372,2020-05-30,USD,24.44,6.11,30.55
524,86073373,2020-05-30,USD,17.12,4.28,21.4
563,86073374,2020-05-30,USD,41.5,10.375,51.875
336,86073375,2020-05-30,USD,21.41,5.3525,26.7625
821,86073376,2020-05-30,USD,6.8,1.7,8.5
440,86073377,2020-05-30,USD,29.49,7.3725,36.8625
265,86073378,2020-05-30,USD,30.59,7.6475,38.2375
131,86073379,2020-05-30,USD,6.8,1.7,8.5
572,86073380,2020-05-30,USD,9.85,2.4625,12.3125
883,86073381,2020-05-30,USD,6.8,1.7,8.5
218,86073382,2020-05-30,USD,33.35,8.3375,41.6875
491,86073383,2020-05-30,USD,21.24,5.31,26.55
645,86073384,2020-05-30,USD,4.62,1.155,5.775
227,86073385,2020-05-30,USD,3.55,0.8875,4.4375
615,86073386,2020-05-30,USD,48.64,12.16,60.8
791,86073387,2020-05-30,USD,56.04,14.01,70.05
341,86073388,2020-05-30,USD,14.13,3.5325,17.6625
984,86073390,2020-05-30,USD,7.03,1.7575,8.7875
58,86073391,2020-05-30,USD,16.04,4.01,20.05
831,86073392,2020-05-30,USD,15.56,3.89,19.45
120,86073393,2020-05-30,USD,8.28,2.07,10.35
941,86073394,2020-05-30,USD,47.15,11.7875,58.9375
960,86073395,2020-05-30,USD,27.43,6.8575,34.2875
644,86073396,2020-05-30,USD,4.33,1.0825,5.4125
876,86073397,2020-05-30,USD,10.65,2.6625,13.3125
936,86073398,2020-05-30,USD,20.43,5.1075,25.5375
248,86073399,2020-05-30,USD,7.49,1.8725,9.3625
981,86073400,2020-05-30,USD,8.66,2.165,10.825
900,86073401,2020-05-30,USD,6.24,1.56,7.8
231,86073402,2020-05-30,USD,5.16,1.29,6.45
331,86073403,2020-05-30,USD,4.38,1.095,5.475
98,86073404,2020-05-30,USD,29.8,7.45,37.25
764,86073405,2020-05-30,USD,5.16,1.29,6.45
430,86073406,2020-05-30,USD,20.64,5.16,25.8
437,86073407,2020-05-30,USD,14.64,3.66,18.3
918,86073408,2020-05-30,USD,27.96,6.99,34.95
838,86073409,2020-05-30,USD,16.16,4.04,20.2
458,86073410,2020-05-30,USD,3.47,0.8675,4.3375
313,86073411,2020-05-30,USD,51.11,12.7775,63.8875
910,86073412,2020-05-30,USD,8.16,2.04,10.2
176,86073413,2020-05-30,USD,6.24,1.56,7.8
852,86073414,2020-05-30,USD,18.69,4.6725,23.3625
104,86073415,2020-05-30,USD,9.68,2.42,12.1
12,86073416,2020-05-30,USD,71.03,17.7575,88.7875
843,86073417,2020-05-30,USD,54.84,13.71,68.55
871,86073418,2020-05-30,USD,9.46,2.365,11.825
59,86073419,2020-05-30,USD,10.52,2.63,13.15
68,86073420,2020-05-30,USD,8.67,2.1675,10.8375
501,86073421,2020-05-30,USD,37.57,9.3925,46.9625
476,86073422,2020-05-30,USD,54.76,13.69,68.45
263,86073423,2020-05-30,USD,4.74,1.185,5.925
469,86073424,2020-05-30,USD,27.43,6.8575,34.2875
297,86073425,2020-05-30,USD,20.75,5.1875,25.9375
618,86073426,2020-05-30,USD,9.05,2.2625,11.3125
914,86073427,2020-05-30,USD,14.58,3.645,18.225
29,86073428,2020-05-30,USD,39.07,9.7675,48.8375
614,86073429,2020-05-30,USD,6.43,1.6075,8.0375
632,86073430,2020-05-30,USD,49.38,12.345,61.725
183,86073431,2020-05-30,USD,20.75,5.1875,25.9375
676,86073432,2020-05-30,USD,71.03,17.7575,88.7875
602,86073433,2020-05-30,USD,11.1,2.775,13.875
398,86073434,2020-05-30,USD,14.35,3.5875,17.9375
458,86073435,2020-05-30,USD,14.64,3.66,18.3
806,86073436,2020-05-30,USD,14.35,3.5875,17.9375
603,86073437,2020-05-30,USD,5.11,1.2775,6.3875
46,86073438,2020-05-30,USD,4.73,1.1825,5.9125
305,86073439,2020-05-30,USD,17.39,4.3475,21.7375
798,86073440,2020-05-30,USD,6.43,1.6075,8.0375
375,86073441,2020-05-30,USD,2.36,0.59,2.95
149,86073442,2020-05-30,USD,6.3,1.575,7.875
607,86073443,2020-05-30,USD,19.26,4.815,24.075
613,86073444,2020-05-30,USD,69.5,17.375,86.875
486,86073445,2020-05-30,USD,11.12,2.78,13.9
326,86073446,2020-05-30,USD,70.25,17.5625,87.8125
545,86073447,2020-05-30,USD,12.28,3.07,15.35
61,86073448,2020-05-30,USD,23.12,5.78,28.9
507,86073449,2020-05-30,USD,4.93,1.2325,6.1625
618,86073450,2020-05-30,USD,15.33,3.8325,19.1625
491,86073452,2020-05-30,USD,6.8,1.7,8.5
466,86073453,2020-05-30,USD,16.55,4.1375,20.6875
1,86073454,2020-05-30,USD,15.37,3.8425,19.2125
286,86073455,2020-05-30,USD,4.33,1.0825,5.4125
298,86073456,2020-05-30,USD,6.43,1.6075,8.0375
473,86073457,2020-05-30,USD,13.57,3.3925,16.9625
712,86073458,2020-05-30,USD,15.35,3.8375,19.1875
195,86073459,2020-05-30,USD,57.02,14.255,71.275
55,86073460,2020-05-30,USD,3.94,0.985,4.925
540,86073461,2020-05-30,USD,7.95,1.9875,9.9375
33,86073462,2020-05-30,USD,3.94,0.985,4.925
258,86073463,2020-05-30,USD,16.43,4.1075,20.5375
277,86073464,2020-05-30,USD,21.05,5.2625,26.3125
18,86073465,2020-05-30,USD,59.58,14.895,74.475
644,86073466,2020-05-30,USD,7.48,1.87,9.35
546,86073467,2020-05-30,USD,19.49,4.8725,24.3625
309,86073468,2020-05-30,USD,80.01,20.0025,100.0125
407,86073469,2020-05-30,USD,27.95,6.9875,34.9375
160,86073470,2020-05-30,USD,15.37,3.8425,19.2125
550,86073471,2020-05-30,USD,8.34,2.085,10.425
439,86073472,2020-05-30,USD,3.94,0.985,4.925
147,86073473,2020-05-30,USD,4.33,1.0825,5.4125
155,86073474,2020-05-30,USD,1.97,0.4925,2.4625
611,86073475,2020-05-30,USD,4.93,1.2325,6.1625
931,86073476,2020-05-30,USD,48.08,12.02,60.1
532,86073477,2020-05-30,USD,3.15,0.7875,3.9375
795,86073478,2020-05-30,USD,20.4,5.1,25.5
911,86073479,2020-05-30,USD,21.41,5.3525,26.7625
324,86073480,2020-05-30,USD,10.02,2.505,12.525
992,86073481,2020-05-30,USD,34.02,8.505,42.525
411,86073482,2020-05-30,USD,3.54,0.885,4.425
709,86073483,2020-05-30,USD,44.16,11.04,55.2
246,86073484,2020-05-30,USD,5.95,1.4875,7.4375
803,86073485,2020-05-30,USD,15.37,3.8425,19.2125
867,86073486,2020-05-30,USD,59.5,14.875,74.375
749,86073487,2020-05-30,USD,19.71,4.9275,24.6375
806,86073488,2020-05-30,USD,8.84,2.21,11.05
431,86073489,2020-05-30,USD,13.46,3.365,16.825
214,86073490,2020-05-30,USD,26.82,6.705,33.525
364,86073491,2020-05-30,USD,11.04,2.76,13.8
242,86073492,2020-05-30,USD,12.78,3.195,15.975
228,86073493,2020-05-30,USD,14.56,3.64,18.2
251,86073494,2020-05-30,USD,5.9,1.475,7.375
983,86073495,2020-05-30,USD,4.62,1.155,5.775
496,86073496,2020-05-30,USD,7.09,1.7725,8.8625
208,86073497,2020-05-30,USD,5.72,1.43,7.15
986,86073498,2020-05-30,USD,7.78,1.945,9.725
990,86073499,2020-05-30,USD,3.55,0.8875,4.4375
714,86073500,2020-05-30,USD,21.09,5.2725,26.3625
610,86073501,2020-05-30,USD,31.63,7.9075,39.5375
162,86073502,2020-05-30,USD,13.86,3.465,17.325
900,86073503,2020-05-30,USD,13.97,3.4925,17.4625
566,86073504,2020-05-30,USD,22.38,5.595,27.975
209,86073505,2020-05-30,USD,27.38,6.845,34.225
844,86073506,2020-05-30,USD,20.28,5.07,25.35
881,86073507,2020-05-30,USD,5.41,1.3525,6.7625
920,86073508,2020-05-30,USD,10.52,2.63,13.15
715,86073509,2020-05-30,USD,30.97,7.7425,38.7125
788,86073510,2020-05-30,USD,31.51,7.8775,39.3875
728,86073511,2020-05-30,USD,5.01,1.2525,6.2625
622,86073512,2020-05-30,USD,31.17,7.7925,38.9625
950,86073513,2020-05-30,USD,7.98,1.995,9.975
704,86073514,2020-05-30,USD,20.87,5.2175,26.0875
495,86073515,2020-05-30,USD,81.84,20.46,102.3
145,86073516,2020-05-30,USD,29.88,7.47,37.35
970,86073518,2020-05-30,USD,19.28,4.82,24.1
645,86073519,2020-05-30,USD,14.19,3.5475,17.7375
549,86073520,2020-05-30,USD,65.24,16.31,81.55
717,86073521,2020-05-30,USD,49.43,12.3575,61.7875
154,86073522,2020-05-30,USD,50.86,12.715,63.575
214,86073523,2020-05-30,USD,9.24,2.31,11.55
685,86073524,2020-05-30,USD,17.93,4.4825,22.4125
230,86073525,2020-05-30,USD,15.14,3.785,18.925
957,86073526,2020-05-30,USD,43.91,10.9775,54.8875
348,86073527,2020-05-30,USD,12.1,3.025,15.125
966,86073528,2020-05-30,USD,20.91,5.2275,26.1375
826,86073529,2020-05-30,USD,3.94,0.985,4.925
280,86073530,2020-05-30,USD,10.31,2.5775,12.8875
612,86073531,2020-05-30,USD,19.13,4.7825,23.9125
425,86073532,2020-05-30,USD,1.97,0.4925,2.4625
522,86073533,2020-05-30,USD,5.41,1.3525,6.7625
317,86073534,2020-05-30,USD,4.33,1.0825,5.4125
528,86073535,2020-05-30,USD,4.33,1.0825,5.4125
810,86073536,2020-05-30,USD,19.69,4.9225,24.6125
258,86073537,2020-05-30,USD,13.34,3.335,16.675
687,86073538,2020-05-30,USD,51.03,12.7575,63.7875
711,86073539,2020-05-30,USD,18.92,4.73,23.65
53,86073540,2020-05-30,USD,5.41,1.3525,6.7625
3,86073541,2020-05-30,USD,23.51,5.8775,29.3875
893,86073542,2020-05-30,USD,17.61,4.4025,22.0125
142,86073543,2020-05-30,USD,20.75,5.1875,25.9375
268,86073544,2020-05-30,USD,4.93,1.2325,6.1625
558,86073545,2020-05-30,USD,5.8,1.45,7.25
330,86073546,2020-05-30,USD,6.8,1.7,8.5
757,86073547,2020-05-30,USD,28.78,7.195,35.975
134,86073548,2020-05-30,USD,33.35,8.3375,41.6875
563,86073549,2020-05-30,USD,33.65,8.4125,42.0625
59,86073550,2020-05-30,USD,9.54,2.385,11.925
557,86073551,2020-05-30,USD,3.73,0.9325,4.6625
593,86073552,2020-05-30,USD,6.3,1.575,7.875
436,86073553,2020-05-30,USD,15.58,3.895,19.475
302,86073554,2020-05-30,USD,7.95,1.9875,9.9375
391,86073555,2020-05-30,USD,11.12,2.78,13.9
912,86073556,2020-05-30,USD,28.91,7.2275,36.1375
122,86073557,2020-05-30,USD,23.56,5.89,29.45
677,86073558,2020-05-30,USD,10.65,2.6625,13.3125
648,86073559,2020-05-30,USD,19.66,4.915,24.575
21,86073560,2020-05-30,USD,34.22,8.555,42.775
959,86073561,2020-05-30,USD,4.33,1.0825,5.4125
516,86073562,2020-05-30,USD,13,3.25,16.25
231,86073563,2020-05-30,USD,34.16,8.54,42.7
263,86073564,2020-05-30,USD,37.2,9.3,46.5
609,86073565,2020-05-30,USD,52.91,13.2275,66.1375
664,86073566,2020-05-30,USD,6.98,1.745,8.725
222,86073567,2020-05-30,USD,10.64,2.66,13.3
350,86073568,2020-05-30,USD,52.09,13.0225,65.1125
905,86073569,2020-05-30,USD,24.04,6.01,30.05
646,86073570,2020-05-30,USD,28.31,7.0775,35.3875
508,86073571,2020-05-30,USD,25.67,6.4175,32.0875
7,86073572,2020-05-30,USD,33.23,8.3075,41.5375
533,86073574,2020-05-30,USD,10.76,2.69,13.45
95,86073575,2020-05-30,USD,8.81,2.2025,11.0125
679,86073576,2020-05-30,USD,8.28,2.07,10.35
287,86073577,2020-05-30,USD,20.02,5.005,25.025
752,86073578,2020-05-30,USD,39.74,9.935,49.675
391,86073579,2020-05-30,USD,19.98,4.995,24.975
293,86073580,2020-05-30,USD,16.03,4.0075,20.0375
916,86073581,2020-05-30,USD,9.44,2.36,11.8
737,86073582,2020-05-30,USD,50.35,12.5875,62.9375
150,86073583,2020-05-30,USD,20.4,5.1,25.5
670,86073584,2020-05-30,USD,14.58,3.645,18.225
393,86073585,2020-05-30,USD,4.93,1.2325,6.1625
843,86073586,2020-05-30,USD,7.57,1.8925,9.4625
347,86073587,2020-05-30,USD,10.76,2.69,13.45
307,86073588,2020-05-30,USD,41.5,10.375,51.875
963,86073589,2020-05-30,USD,16.04,4.01,20.05
695,86073590,2020-05-30,USD,10.64,2.66,13.3
699,86073592,2020-05-30,USD,24.83,6.2075,31.0375
769,86073593,2020-05-30,USD,9.63,2.4075,12.0375
87,86073594,2020-05-30,USD,28.63,7.1575,35.7875
644,86073595,2020-05-30,USD,13.57,3.3925,16.9625
90,86073596,2020-05-30,USD,11.82,2.955,14.775
114,86073597,2020-05-30,USD,5.16,1.29,6.45
660,86073598,2020-05-30,USD,20.75,5.1875,25.9375
579,86073599,2020-05-30,USD,15.89,3.9725,19.8625
847,86073600,2020-05-30,USD,41.55,10.3875,51.9375
676,86073601,2020-05-30,USD,10.92,2.73,13.65
646,86073602,2020-05-30,USD,6.43,1.6075,8.0375
338,86073603,2020-05-30,USD,5.41,1.3525,6.7625
564,86073604,2020-05-30,USD,4.93,1.2325,6.1625
143,86073605,2020-05-30,USD,91.16,22.79,113.95
245,86073606,2020-05-30,USD,12.28,3.07,15.35
556,86073607,2020-05-30,USD,22.59,5.6475,28.2375
352,86073608,2020-05-30,USD,9.58,2.395,11.975
106,86073609,2020-05-30,USD,13.6,3.4,17
948,86073610,2020-05-30,USD,9.46,2.365,11.825
681,86073611,2020-05-30,USD,4.62,1.155,5.775
186,86073612,2020-05-30,USD,21.41,5.3525,26.7625
882,86073613,2020-05-30,USD,23.24,5.81,29.05
713,86073614,2020-05-30,USD,29.13,7.2825,36.4125
5,86073615,2020-05-30,USD,5.41,1.3525,6.7625
829,86073616,2020-05-30,USD,5.01,1.2525,6.2625
202,86073617,2020-05-30,USD,1.97,0.4925,2.4625
821,86073618,2020-05-30,USD,11.94,2.985,14.925
208,86073619,2020-05-30,USD,29.96,7.49,37.45
986,86073620,2020-05-30,USD,14.39,3.5975,17.9875
990,86073621,2020-05-30,USD,10.92,2.73,13.65
714,86073622,2020-05-30,USD,8.28,2.07,10.35
610,86073623,2020-05-30,USD,6.8,1.7,8.5
